time,seconds_elapsed,qw,qx,qy,qz,roll,pitch,yaw
1775728221698877700,0.676877685546875,0.9992783563434406,-0.037950798132079196,-0.0007994624188259708,0.0013654026991865562,-0.0014941352952017922,0.0759220068344259,-0.0027895219351828818
1775728221717406200,0.69540625,0.9993345610009527,-0.03644579782720295,-0.0006190172204841355,0.0013250763949745478,-0.001140623919105033,0.07290935640065768,-0.0026935154369475385
1775728221735935000,0.71393505859375,0.9992892199385505,-0.037687992452010946,0.00007519611745603556,0.0008151595455400926,0.00021172879429103272,0.07539369353988651,-0.0016234930609334642
1775728221754463700,0.732463623046875,0.9991526005055847,-0.04114170526506933,0.0011121327714735708,-0.000451831283024178,0.0021852042215998995,0.08230778675573909,0.0009944094183424782
1775728221772992500,0.750992431640625,0.9990249280519247,-0.04405015528747196,0.0017024528033322702,-0.0024245833557446227,0.003187984432107287,0.08813717553619792,0.004994471189933301
1775728221791521300,0.769521240234375,0.9990631187538461,-0.043104209779964896,0.0018666046818591245,-0.0033804780793121733,0.003438292891800649,0.08624766980582982,0.006915634987023875
1775728221810049800,0.7880498046875,0.9991160416352726,-0.04173236131326229,0.0024903271528032,-0.004398140170122367,0.004609178385149838,0.08351076912790846,0.008996576183151778
1775728221828578600,0.80657861328125,0.9991618598680985,-0.04052871383755784,0.0035237700670975682,-0.004536979624125865,0.006673926954352633,0.0811121819412481,0.009352326349302675
1775728221847107300,0.825107421875,0.9992174401019792,-0.038969105607742714,0.004802795985124337,-0.004780099884468264,0.009225653454209854,0.07800553660576445,0.0099276252146109
1775728221865636000,0.843635986328125,0.9991638454492864,-0.03999171109171077,0.0063537743878787295,-0.005648233527343629,0.012245464289327702,0.08007987819857856,0.01179637607618381
1775728221884164900,0.862164794921875,0.9990261095670363,-0.0425847852863227,0.008451461882433117,-0.007870276838813715,0.016216864864438525,0.08533439169155543,0.01644793574409806
1775728221902693600,0.880693603515625,0.998909187412668,-0.04378350393122639,0.011247247861397514,-0.011702115262302148,0.021446883336270404,0.08786792774456328,0.02437160567316409
1775728221921222100,0.89922216796875,0.9988371204057221,-0.04314395644307014,0.01472790841168765,-0.01568740373230538,0.028071616595373557,0.08679273451555557,0.03262780411300923
1775728221939751000,0.9177509765625,0.9989620503828781,-0.03861769002948098,0.017138440306984113,-0.017022625398766377,0.03293250649868623,0.07785951249941758,0.035360144926398385
1775728221958279700,0.93627978515625,0.9990756817950469,-0.03429797465908448,0.01897218642150192,-0.01764899777422785,0.03670689297633161,0.06930433842960249,0.03659960341712043
1775728221976808200,0.95480810546875,0.9989699081913372,-0.035197759425120295,0.0213252237491074,-0.01911740284905866,0.041272450484082956,0.0712592953797716,0.03974091436634027
1775728221995337000,0.9733369140625,0.9986763092389677,-0.04002090757799469,0.02500241227184989,-0.02046547585705839,0.048319339921479645,0.08114285288728827,0.04294130966011192
1775728222013865700,0.99186572265625,0.998431083038336,-0.04374172394936482,0.027670693562699196,-0.021362741551402376,0.05341106583971662,0.08877140793398942,0.04515890158720517
1775728222032394500,1.01039453125,0.9989420634836936,-0.027077627604125392,0.026975310878048803,-0.02557124340553797,0.05253288741565834,0.05558280140782745,0.052646145584169274
1775728222050923300,1.02892333984375,0.9989420634836936,-0.027077627604125392,0.026975310878048803,-0.02557124340553797,0.05253288741565834,0.05558280140782745,0.052646145584169274
1775728222069451800,1.04745166015625,0.9990912425486292,-0.01390561974448165,0.02702762611124695,-0.02988026487413895,0.05320021345252494,0.029447062236370634,0.0605805990001136
1775728222087980500,1.06598046875,0.9991589760059442,-0.007816597119664344,0.025747409086562086,-0.0309404654385073,0.050989903989965744,0.017236574801105027,0.06235278480636834
1775728222106509300,1.08450927734375,0.9990950600540193,-0.004558136505098959,0.025772208925410007,-0.033527266729656426,0.05121451524746777,0.010850606475002245,0.06736801033805734
1775728222125037800,1.103037841796875,0.9990514265595482,-0.0017068797275469028,0.025962188890661573,-0.03491845355872668,0.05177905460916619,0.0052306743844078045,0.07001022162048612
1775728222143566600,1.121566650390625,0.9989624759706864,0.000887895300953965,0.027054534681715335,-0.03662288079338608,0.05414441571546985,0.0002079866163037003,0.07329464450863063
1775728222162095400,1.140095458984375,0.9984647498337796,0.005072508424705159,0.03691584184056874,-0.040983333427766284,0.07420218386803706,-0.00712323441460369,0.08178224067992884
1775728222180624100,1.1586240234375,0.9973426653053947,0.011927749582801704,0.05294003048940334,-0.04860750891788749,0.10696209891245624,-0.018753812026246368,0.09639301195880774
1775728222199153000,1.17715283203125,0.9962139709493879,0.018997930339647695,0.06648356982788402,-0.052694759426368525,0.13487445267950024,-0.03113306287351348,0.10358866057507496
1775728222217681400,1.195681396484375,0.9961941624227606,0.02327482701338112,0.06759518649362352,-0.049863453001208966,0.1374291776160314,-0.04001933914963787,0.09726980787562951
1775728222236210200,1.214210205078125,0.9964926320545118,0.02233697389066255,0.06589269765723783,-0.04649350765355348,0.13379908299001805,-0.03874600390304665,0.09065039235809196
1775728222254739000,1.232739013671875,0.9966086450600469,0.017791558821893313,0.06617846895513516,-0.04555303802183938,0.13392900905286645,-0.029703508276687576,0.08936031216021827
1775728222273267500,1.251267333984375,0.9968730445809956,0.01340864907896049,0.06426106871381704,-0.04398699995966722,0.1296628870719344,-0.02126019439330947,0.08681243057685502
1775728222291796200,1.269796142578125,0.9972837433117087,0.008972130579275256,0.059215517490463394,-0.042873752896048,0.11916048122290147,-0.012909839491559471,0.08515804799067248
1775728222310325000,1.288324951171875,0.997621231615303,0.005947724900248869,0.05435682256289673,-0.04197426163427905,0.10917107007888695,-0.007347787198438779,0.08369760790977641
1775728222328853500,1.306853515625,0.9974956131371067,0.005054518078384714,0.05545451540962876,-0.043609062589170834,0.11130177765137149,-0.005279774131132242,0.08708733027821132
1775728222347382300,1.32538232421875,0.9969893311379378,0.006799423902090628,0.06240844753163367,-0.04551073618849516,0.12538831206272993,-0.007939814214529127,0.09073456573355212
1775728222365911000,1.3439111328125,0.9967202910572367,0.007509115035636676,0.0666018854541853,-0.04534824627377008,0.133847241300978,-0.009009117158168434,0.09032839167396303
1775728222384439800,1.362439697265625,0.9967689472837828,0.0028313903154869196,0.06694824878993073,-0.04428973858155173,0.13411637562818365,0.0002883463780137269,0.08882756040071624
1775728222402968300,1.38096826171875,0.9969696378797407,-0.0016004500820755,0.06588653917144704,-0.041327275030940504,0.1316211818598516,0.008712491097349197,0.08343255368022451
1775728222421497000,1.3994970703125,0.9970343347267305,-0.002925155561845654,0.06533112533098548,-0.040568742942716896,0.13040671037292803,0.011229345697674675,0.08206719986463873
1775728222440025900,1.41802587890625,0.9967865150934903,-0.0016755695577766398,0.06837918177078624,-0.0416908058783942,0.13660363458699626,0.009127088119362206,0.08422606659296604
1775728222458554600,1.4365546875,0.9965555886156635,-0.0015511714673548888,0.07078689125217213,-0.0431713874321933,0.14142316308669695,0.009296539298084874,0.08724554020505082
1775728222477083100,1.455083251953125,0.996142275261931,-0.004939516594629376,0.07521751055874439,-0.04492766093555298,0.1499724000269224,0.01678884747612492,0.09140353958551471
1775728222495612000,1.47361181640625,0.995922128977616,-0.008339183750336111,0.07732144766552083,-0.045727068110467166,0.15385591436603524,0.023967100018364777,0.09361162786393769
1775728222514140700,1.492140625,0.996104270387823,-0.008572651199348202,0.07558394675601,-0.044607837420591066,0.15038031831866971,0.024096030788313825,0.09132008746943356
1775728222532669200,1.510669189453125,0.9964122434476871,-0.005016704691093251,0.07134929464737133,-0.045241042593115705,0.14221156595965628,0.016621800198179767,0.09192948733313104
1775728222551198000,1.529197998046875,0.9964836697923777,-0.0013370963332195432,0.06949241595711385,-0.04679008586180317,0.1388163920492304,0.009257081280143844,0.09448502090446334
1775728222569726700,1.547726806640625,0.9963382139332535,-0.0021334182521458244,0.0714445300660166,-0.04691791882108647,0.1426489350645963,0.01106791133900707,0.09490194670891462
1775728222588255200,1.566255126953125,0.9961848625132563,-0.007146559500867169,0.07336724096056532,-0.04671075187341099,0.14602543480814828,0.021321181630517314,0.09527019451523024
1775728222606784000,1.584783935546875,0.9960801311349857,-0.010647434189448432,0.07456543274619072,-0.04637888250771263,0.14809945507207928,0.028443068726271867,0.09516578706934498
1775728222625312800,1.603312744140625,0.9960382951015053,-0.011972480268553487,0.07514189315252352,-0.04602249776968453,0.14913865022720535,0.031116913956325924,0.09467028498863639
1775728222643841500,1.621841552734375,0.9960038691311146,-0.012595091419621701,0.07595550643709233,-0.04525944531107048,0.1507340129057697,0.03233716652840485,0.09326158292643502
1775728222662370000,1.6403701171875,0.995906289747582,-0.012580971800960796,0.07730548607356125,-0.04512474944727154,0.15344404669121847,0.032422276792929285,0.09305114595908671
1775728222680898800,1.65889892578125,0.9958154956681414,-0.012749256022941496,0.07838445595282056,-0.045219820024581615,0.155586836181149,0.032883942897653666,0.09332088443305417
1775728222699427600,1.677427490234375,0.995790222758287,-0.013422523117005147,0.07878962009389966,-0.04487609494634781,0.15634735986814385,0.0342276642874434,0.09275210779481212
1775728222717956000,1.6959560546875,0.995807836617731,-0.014583773632545335,0.07862199939930566,-0.04441449411852914,0.1559203441455423,0.03647971143326015,0.0919939162692722
1775728222736484900,1.71448486328125,0.9958996488691608,-0.015466260470602069,0.07754007244876586,-0.04395703964074325,0.1536888744437119,0.03808049651841898,0.09115118371654811
1775728222755013600,1.733013671875,0.9959712858419462,-0.016070128520409194,0.076288171938655,-0.04430647322836721,0.15111208362309939,0.039227868066085254,0.09188269961059473
1775728222773542100,1.751542236328125,0.9959401769367363,-0.01633842992034658,0.07624089692418232,-0.04498383384235701,0.15096559423455416,0.039867290949230645,0.09328847490225185
1775728222792071000,1.77007080078125,0.9958876840848873,-0.016665718935740436,0.07657333574812096,-0.045458758812801335,0.15158149171307184,0.04063319854872016,0.09431556904330027
1775728222810599400,1.788599365234375,0.9958943975610759,-0.01752050485298842,0.07628081590910177,-0.04548206174306295,0.15091372725049573,0.042329571838145785,0.09447631048868016
1775728222829128200,1.807128173828125,0.9959287809134799,-0.01836301962576112,0.07545185668050586,-0.045778599605909465,0.14916057892112178,0.04398713177543277,0.09515400464953493
1775728222847657000,1.825656982421875,0.9959404861343014,-0.01888772252377692,0.07490810776182023,-0.046201487075413376,0.1480024872140994,0.045051418223176445,0.09605366759788574
1775728222866185700,1.844185791015625,0.9958939235567337,-0.02026548224327635,0.07500537934422093,-0.04646284883271436,0.14805189371190422,0.04787630751353928,0.09679247091902529
1775728222884714200,1.86271435546875,0.9957569948735795,-0.02226370753973905,0.075951646376776,-0.046943390371601945,0.1497273095345558,0.052075239283178865,0.09812380264016715
1775728222903243000,1.881242919921875,0.9957366653148644,-0.024155008630889426,0.07568762105710695,-0.04686590364424181,0.1490166842200561,0.05584600621567411,0.0982334988504455
1775728222921771800,1.899771728515625,0.9957872960944063,-0.025494093260962854,0.07472088500851103,-0.04663155036386317,0.14696300782029847,0.05840450969630646,0.09788988893768383
1775728222940300300,1.91830029296875,0.9958580678317299,-0.026480381561211574,0.07366006306901007,-0.046256818259535044,0.1447652505598074,0.060221910501891296,0.09719965333275593
1775728222958829000,1.9368291015625,0.995914884630454,-0.0273146086044081,0.07269648276360413,-0.04607250939658615,0.14276660472584285,0.06177200631306973,0.0968754594845039
1775728222977357800,1.95535791015625,0.9958718496273361,-0.028199845998479453,0.07240857152418355,-0.04691509965157751,0.14205056179365932,0.06364454393523919,0.0986790516521241
1775728222995886300,1.97388623046875,0.9958214396403493,-0.028154840939191992,0.07255747689402471,-0.04777423815283708,0.14229817122176203,0.06369353742181881,0.10041682345388053
1775728223014415000,1.9924150390625,0.9957911466374701,-0.030387077007445366,0.07199454533351607,-0.047889490199793903,0.14093875015923102,0.06814178298126561,0.10092148042081116
1775728223032943900,2.01094384765625,0.9957158568233095,-0.03484576276484822,0.07110530432052098,-0.047746633236746876,0.13871828161476996,0.0769980044861246,0.10118245477449671
1775728223051472400,2.029472412109375,0.9956550473519815,-0.03617901270850704,0.07074598772781913,-0.04855008694509817,0.1377999066969097,0.07975280578947208,0.10295330713330073
1775728223070001200,2.048001220703125,0.9956422008030101,-0.034911226721600595,0.07113446600467954,-0.04917013295853861,0.13865966975816052,0.0773321011483165,0.10406320168686899
1775728223088530000,2.066530029296875,0.9957189936078135,-0.03247555332132791,0.07147241296829898,-0.04879260589070428,0.13961689172866631,0.07241500130546914,0.10299204894420415
1775728223107058400,2.085058349609375,0.9959231492886899,-0.030504603899529283,0.07000808523826925,-0.04801476703163291,0.13694363143809857,0.06817388102019131,0.10102513405091605
1775728223125587200,2.103587158203125,0.9961154290719383,-0.029873982992864406,0.06826501413968061,-0.04691998454261666,0.13359331680948283,0.06656366679208509,0.09859083258730607
1775728223144116000,2.122115966796875,0.9961462537638478,-0.03019213749281279,0.06837183730296079,-0.04589518285925244,0.133844617974664,0.067077211815449,0.09657770907399225
1775728223162644500,2.14064453125,0.9961205846188133,-0.031174485823651045,0.06904067846291662,-0.044780766515152524,0.1351648378712208,0.06897376101216943,0.09452020393418813
1775728223181173200,2.15917333984375,0.9960235478619437,-0.03247444804555997,0.07030213512539202,-0.04404670391134275,0.13761835617825965,0.07162156633204536,0.09332563249433977
1775728223199702000,2.177701904296875,0.9958824164965878,-0.03359755573187853,0.07155065450889751,-0.04438378759309094,0.13998645673517143,0.07406130890284682,0.09427028510532723
1775728223218230500,2.19623046875,0.9957542570317837,-0.034096342589468975,0.07231072846372653,-0.045629569076942066,0.14136621158161272,0.07532406944718038,0.09691971841872228
1775728223236759300,2.21475927734375,0.9956441396566207,-0.034248170671099094,0.07257962483478735,-0.047455326697351204,0.14175066862284963,0.07592020623274194,0.10064626752792191
1775728223255288000,2.2332880859375,0.9955102420953867,-0.03466558915128527,0.07321688257006503,-0.04895858370806871,0.14286747501253919,0.07704952122724214,0.10379562352198947
1775728223273816600,2.251816650390625,0.9953894201184889,-0.035831617587821926,0.07380164223116153,-0.04969220362594502,0.14385731660369,0.07957259331550232,0.10549837993223057
1775728223292345300,2.270345458984375,0.9952661276279257,-0.03733600940754771,0.07438127572279564,-0.05018748270119442,0.14481637359245053,0.0827440777963957,0.10677228545778135
1775728223310874000,2.2888740234375,0.995111763845795,-0.038646924948312705,0.07519898814392798,-0.05103043043008299,0.14623914224355633,0.08560807742941638,0.10874706380321006
1775728223329402600,2.307402587890625,0.9948661864665119,-0.040152236689148114,0.0762044290329957,-0.05312206613257513,0.14789908464400672,0.08907741939930316,0.11329467524712511
1775728223347931400,2.325931396484375,0.9947685642065548,-0.041600385842759956,0.07518840477030747,-0.055241427862242384,0.14550690183973153,0.09217569741898622,0.11767261628885506
1775728223366460200,2.344460205078125,0.9947697851551142,-0.04324774969522624,0.07294612439839544,-0.05693478395498523,0.1406680511792556,0.09543548566443945,0.12107205152924422
1775728223384988700,2.36298876953125,0.994641103849452,-0.045303311783550175,0.07232171450804467,-0.05836312264780922,0.13902765213224244,0.09968822301389671,0.12416734915234019
1775728223403517400,2.381517333984375,0.9946173153320664,-0.046648721015896955,0.0711475192730549,-0.05914662602806801,0.13643375337221816,0.10233941460490649,0.12579174061231818
1775728223422046200,2.400046142578125,0.9946902827824211,-0.04715044546690357,0.0693927588223477,-0.059604713349896477,0.1328179824468457,0.10316231284025248,0.12656969505386628
1775728223440574700,2.41857470703125,0.9946879084955159,-0.04731080680640698,0.06842969491516308,-0.06062201832635463,0.13076860837959273,0.10348221856801505,0.128522752047591
1775728223459103500,2.437103515625,0.9946794316297638,-0.046685288719653696,0.06797530838264104,-0.06174681821873415,0.12982634011529587,0.1023061503744339,0.13065123837687928
1775728223477632300,2.45563232421875,0.9948720044187209,-0.04382821528430397,0.0662093787395466,-0.06265062278854278,0.12658578153873537,0.09642270012735384,0.13189676253980892
1775728223496160800,2.474160888671875,0.9953136467687137,-0.03903331609477044,0.06356049233317335,-0.0615403006571699,0.12202359843603676,0.0862715137474916,0.1287762744178549
1775728223514689500,2.492689453125,0.995857038379453,-0.03323554769135984,0.05947194531401194,-0.060226615381631446,0.11469911091733224,0.07391178652295367,0.12505258752272624
1775728223533218300,2.51121826171875,0.9963389254576043,-0.027048020071555764,0.05459277306312231,-0.059973155306968146,0.10573842613364712,0.06082318161688002,0.12346163703993479
1775728223551746800,2.529746826171875,0.9968225229359228,-0.020461574844341076,0.04836939544367382,-0.059888089859040664,0.09411949405963052,0.04681082024099978,0.1222186565071233
1775728223570275600,2.548275634765625,0.9972986966368916,-0.011669600917481456,0.04241708903272454,-0.05882109025489154,0.08332857855117858,0.02836841929442473,0.1190070438622698
1775728223588804400,2.566804443359375,0.9977106983422018,0.0008910104243225557,0.03597119216987617,-0.057259425842540075,0.07194176513069084,0.0023475128007978503,0.11474032954392616
1775728223607332900,2.585332763671875,0.9979773077197389,0.011871738709974388,0.028016797077651628,-0.055815895388083105,0.05727683115199758,-0.020603128091095973,0.11115140769781964
1775728223625861600,2.603861572265625,0.9981500102727633,0.01725406295568404,0.020419798670958948,-0.054606649102846974,0.04266135700201903,-0.032249099253267764,0.10861869405928226
1775728223644390400,2.622390380859375,0.9981500102727633,0.01725406295568404,0.020419798670958948,-0.054606649102846974,0.04266135700201903,-0.032249099253267764,0.10861869405928226
1775728223662919000,2.6409189453125,0.9984627808893088,0.022441921778821677,0.01127799229522957,-0.04940892849930806,0.024741497856902085,-0.043727693086909755,0.09834827118799122
1775728223690712000,2.668712158203125,0.998613023507177,0.030432295934649873,-0.0030818040238894642,-0.042853321107690155,-0.0035468168052764384,-0.061082666244156335,0.08588141386768378
1775728223709240600,2.687240478515625,0.998572982936595,0.03273589157168538,-0.013141235681733181,-0.04009572392256648,-0.02362202407375913,-0.06649970918517481,0.08104868436419649
1775728223727769300,2.705769287109375,0.9984264658170071,0.03369575373894057,-0.023457539675410692,-0.038195973197470375,-0.044281642950149136,-0.06920042963727363,0.0780080640507235
1775728223746298000,2.724298095703125,0.9981842383373302,0.03438703152524717,-0.0325736165375167,-0.03721179790701482,-0.06251043723091114,-0.07127284638900946,0.07675378315202458
1775728223764826600,2.74282666015625,0.9979613661307312,0.034459256481106745,-0.03991043197330299,-0.035955928203267776,-0.07725693946871164,-0.07192439636300625,0.0748085111206041
1775728223783355400,2.76135546875,0.997792062832169,0.0333439274437599,-0.04623540258264195,-0.034080337436288174,-0.09011581096301918,-0.07003322295289664,0.07144393271829176
1775728223801884200,2.77988427734375,0.9976534543075226,0.03132169046965223,-0.05221482542437523,-0.03130732853970827,-0.10240228010672442,-0.06616038497414958,0.0661330254849254
1775728223820412700,2.79841259765625,0.9975967241418087,0.028891623999340255,-0.05630934026841332,-0.028201209951862267,-0.11094593482708316,-0.06123487200244051,0.05992467183939428
1775728223838941400,2.81694140625,0.997679668137573,0.026131424368329166,-0.0577239404216558,-0.024907331201505928,-0.11412585679574504,-0.05540566868938125,0.05308600139242153
1775728223857470200,2.83547021484375,0.9977311309909026,0.02384190153073466,-0.05914657859879335,-0.021583239401671478,-0.11726415747782733,-0.050496865369202615,0.04622265526908
1775728223875998700,2.853998779296875,0.9977340414077939,0.021972980825793142,-0.06095716417390116,-0.018116149303200452,-0.12113799815551864,-0.04641165402205724,0.0391256494905981
1775728223894527500,2.872527587890625,0.9977661114686631,0.019508674997496506,-0.06227363233480898,-0.014289615823191751,-0.1240292480999188,-0.041036584004348065,0.031189751308315826
1775728223913056300,2.89105615234375,0.99785286185051,0.01599599424947733,-0.06275949308137455,-0.009748861107149613,-0.125264932189005,-0.03341495312501103,0.021634851055100622
1775728223931584800,2.909584716796875,0.9980130338995469,0.011079350798746357,-0.061788501385384074,-0.0054233982933797695,-0.12352517861800083,-0.022961841288228608,0.01228833569050854
1775728223950113500,2.928113525390625,0.9981685472804279,0.005143637254358026,-0.060256584939851594,-0.001496057238947696,-0.12056896913827372,-0.010525331467300725,0.003632892003641069
1775728223968642300,2.946642333984375,0.9981980405892972,-0.00029991160717464594,-0.059983512299567325,0.0016000215385139765,-0.1200379549049817,0.0007964232529986279,-0.003253675080170581
1775728223987170800,2.9651708984375,0.9981004129289435,-0.004430186723783137,-0.061350621936432016,0.0034699199814676664,-0.12274540790358979,0.009339710434598851,-0.007526948074182936
1775728224005699600,2.983699462890625,0.9980182061458682,-0.00950913441853558,-0.061930426107849,0.005818838895674933,-0.12382087438073718,0.019854606519110005,-0.012891475476408506
1775728224024228400,3.002228271484375,0.997913682227288,-0.016854075245372874,-0.061460432753479365,0.01033625546092709,-0.12262306844279564,0.035179724850296155,-0.022874841328237725
1775728224042756900,3.0207568359375,0.9977309863600574,-0.025170001544025055,-0.060420358537273254,0.01577118110631925,-0.120060836967087,0.0525337401792871,-0.03476960214652437
1775728224061285600,3.03928564453125,0.9975316712471795,-0.031180576640516336,-0.05979546530664573,0.01956626760360568,-0.11835166670171747,0.06504774905622294,-0.04307944513840295
1775728224079814400,3.057814453125,0.9974098674530814,-0.033733695973689866,-0.05969880458851749,0.02171743064644674,-0.11789606107352464,0.07043238585780455,-0.04769915484704335
1775728224098343000,3.076343017578125,0.9971366013156562,-0.031928154486934375,-0.06359686240982967,0.025585745237252353,-0.12552508795935752,0.06750983730119801,-0.05555144457701409
1775728224116871700,3.09487158203125,0.9966588051974818,-0.026824615922177122,-0.0705918865934829,0.03111995421153983,-0.13949444588291632,0.05846448862347111,-0.06651379724540735
1775728224135400400,3.113400390625,0.9968233407671134,-0.022440801484263816,-0.06892091970853753,0.03300824983492126,-0.1363445443150404,0.04977120572804427,-0.06960167057507764
1775728224153929000,3.131928955078125,0.9976167260245856,-0.023654897129026905,-0.056659283486989766,0.03148077814386378,-0.11179185479097702,0.05110551404097432,-0.06595122277677865
1775728224172457700,3.150457763671875,0.9978630193218881,-0.027020293691700514,-0.049333194227849944,0.03324957662732937,-0.09680986220773113,0.05750653089963712,-0.0694034598267343
1775728224190986500,3.168986572265625,0.9972686111488547,-0.03586003028892358,-0.052762788636858085,0.037221815917204866,-0.10274848987389751,0.07592498657307246,-0.07851878493962632
1775728224209515000,3.187514892578125,0.9969207301228005,-0.04427443773992808,-0.05356991947395708,0.03631935767313648,-0.10378007840511279,0.09279916824453924,-0.07765400153503908
1775728224228043800,3.206043701171875,0.997099573794682,-0.04936148042191051,-0.04816803244142355,0.03218267918838736,-0.09301353991597494,0.10215537306751524,-0.06928866085900282
1775728224246572500,3.224572509765625,0.9971316884704411,-0.05834748839451671,-0.03990784860892889,0.02704311493791858,-0.07650557592931609,0.11914813335272015,-0.05879388604316503
1775728224265101000,3.24310107421875,0.9967280908027596,-0.07227689187955408,-0.028986189387774527,0.02165559349667441,-0.05467954365877748,0.14607269168440926,-0.04744822903605134
1775728224283629800,3.2616298828125,0.9960210735469914,-0.08535467755142258,-0.018679202917342163,0.01754102188483739,-0.03422202239595113,0.17162674275649772,-0.038162771765673585
1775728224302158600,3.28015869140625,0.9950825258548953,-0.09694345167983189,-0.012282604969532896,0.016182445112027568,-0.02130845946540443,0.19460080886767722,-0.03460193096756985
1775728224320687000,3.29868701171875,0.9937919657302869,-0.10971307830817131,-0.007731181551175108,0.016757032252162022,-0.011689707268746638,0.2201110268183991,-0.03501197589418734
