time,seconds_elapsed,z,y,x
1777561205493214500,0.16721435546875,-58.44375228881836,92.1187515258789,120.0562515258789
1777561205503214300,0.17721435546875,-56.868751525878906,91.53750610351562,113.55000305175781
1777561205523214300,0.19721435546875,-57.056251525878906,90.1500015258789,113.43750762939453
1777561205533214500,0.20721435546875,-57.056251525878906,90.1500015258789,113.43750762939453
1777561205543214300,0.21721435546875,-58.462501525878906,89.94375610351562,115.40625762939453
1777561205553214500,0.22721435546875,-62.70000076293945,93.3375015258789,122.36250305175781
1777561205563214300,0.23721435546875,-60.712501525878906,93.58125305175781,123.20625305175781
1777561205573214500,0.24721435546875,-63.07500076293945,91.875,124.3687515258789
1777561205583214300,0.25721435546875,-63.07500076293945,91.875,124.3687515258789
1777561205593214500,0.26721435546875,-61.80000305175781,92.90625,122.83125305175781
1777561205603214300,0.27721435546875,-61.95000076293945,92.5875015258789,121.50000762939453
1777561205613214500,0.28721435546875,-61.968753814697266,91.875,120.93750762939453
1777561205623214300,0.29721435546875,-63.82500076293945,92.2125015258789,124.87500762939453
1777561205633214500,0.30721435546875,-62.56875228881836,92.3062515258789,121.33125305175781
1777561205643214300,0.31721435546875,-63.39375305175781,90.1875,121.21875762939453
1777561205653214500,0.32721435546875,-62.66250228881836,90.5625,123.82500457763672
1777561205663214300,0.33721435546875,-63.843753814697266,90.3375015258789,120.56250762939453
1777561205673214500,0.34721435546875,-62.025001525878906,90.82500457763672,122.3062515258789
1777561205683214300,0.35721435546875,-65.15625,92.5875015258789,123.13125610351562
1777561205693214500,0.36721435546875,-64.03125,91.66875457763672,126.31875610351562
1777561205703214300,0.37721435546875,-65.51250457763672,91.7437515258789,124.25625610351562
1777561205713214500,0.38721435546875,-63.39375305175781,90.54375457763672,122.00625610351562
1777561205723214300,0.39721435546875,-62.306251525878906,92.13750457763672,124.38750457763672
1777561205733214500,0.40721435546875,-64.125,92.00625610351562,123.4312515258789
1777561205743214300,0.41721435546875,-65.17500305175781,91.42500305175781,121.21875762939453
1777561205753214500,0.42721435546875,-63.337501525878906,91.14375305175781,119.28750610351562
1777561205763214300,0.43721435546875,-63.093753814697266,90.9937515258789,122.4937515258789
1777561205773214500,0.44721435546875,-62.26875305175781,92.41875457763672,122.04375457763672
1777561205783214300,0.45721435546875,-64.14375305175781,89.75625610351562,118.33125305175781
1777561205793214500,0.46721435546875,-63.88125228881836,88.95000457763672,119.5875015258789
1777561205803214300,0.47721435546875,-64.10625457763672,91.78125,121.96875762939453
1777561205813214500,0.48721435546875,-65.19375610351562,91.53750610351562,121.95000457763672
1777561205823214300,0.49721435546875,-66.30000305175781,90.22500610351562,122.28750610351562
1777561205833214500,0.50721435546875,-63.03750228881836,91.20000457763672,119.71875762939453
1777561205843214300,0.51721435546875,-62.47500228881836,89.85000610351562,119.8687515258789
1777561205853214500,0.52721435546875,-64.59375,89.92500305175781,119.51250457763672
1777561205863214300,0.53721435546875,-63.35625076293945,91.72500610351562,121.51875305175781
1777561205873214500,0.54721435546875,-63.39375305175781,89.92500305175781,119.47500610351562
1777561205883214300,0.55721435546875,-64.23750305175781,92.15625,121.05000305175781
1777561205893214500,0.56721435546875,-64.21875,92.38125610351562,120.11250305175781
1777561205903214300,0.57721435546875,-61.743751525878906,93.41250610351562,120.39375305175781
1777561205913214500,0.58721435546875,-61.72500228881836,93.69375610351562,119.73750305175781
1777561205923214300,0.59721435546875,-61.14375305175781,92.94375610351562,119.71875762939453
