time,seconds_elapsed,pressure,relativeAltitude
1777561205260344800,-0.0656552734375,1021.13525390625,0
1777561205360991700,0.03499169921875,1021.142822265625,-0.06341552734375
1777561205461608200,0.135608154296875,1021.12646484375,0.07398223876953125
1777561205562163700,0.236163818359375,1021.12548828125,0.08455657958984375
1777561205662902300,0.33690234375,1021.139404296875,-0.031707763671875
1777561205763610000,0.437610107421875,1021.133056640625,0.02114105224609375
1777561205864257000,0.538257080078125,1021.130126953125,0.04227447509765625
1777561205964904200,0.638904296875,1021.118896484375,0.13739776611328125
1777561206065520600,0.739520751953125,1021.147216796875,-0.095123291015625
1777561206166137000,0.84013720703125,1021.15185546875,-0.13739776611328125
1777561206266906000,0.940906005859375,1021.12060546875,0.12154388427734375
1777561206367583500,1.04158349609375,1021.083740234375,0.42804718017578125
1777561206468230700,1.142230712890625,1021.10205078125,0.2747955322265625
1777561206568969000,1.242968994140625,1021.107421875,0.23252105712890625
1777561206669555000,1.343554931640625,1021.099365234375,0.29593658447265625
1777561206770201900,1.444201904296875,1021.111083984375,0.20081329345703125
1777561206871001600,1.545001708984375,1021.13427734375,0.01056671142578125
1777561206971740200,1.645740234375,1021.1083984375,0.221954345703125
1777561207072356600,1.746356689453125,1021.11181640625,0.195526123046875
1777561207173064400,1.847064453125,1021.134765625,0.00528717041015625
1777561207273742000,1.9477421875,1021.14404296875,-0.06870269775390625
1777561207374358500,2.048358642578125,1021.1005859375,0.2906494140625
1777561207474944500,2.148944580078125,1021.126220703125,0.07398223876953125
1777561207575499800,2.249499755859375,1021.106689453125,0.2378082275390625
1777561207676085800,2.350085693359375,1021.142822265625,-0.06341552734375
1777561207776641300,2.450641357421875,1021.152099609375,-0.13739776611328125
1777561207877318700,2.551318603515625,1021.15478515625,-0.158538818359375
1777561207978026800,2.65202685546875,1021.157958984375,-0.18495941162109375
1777561208078582000,2.75258203125,1021.17236328125,-0.3065032958984375
1777561208179198500,2.853198486328125,1021.171142578125,-0.29593658447265625
1777561208279876000,2.9538759765625,1021.15576171875,-0.16910552978515625
1777561208380553500,3.054553466796875,1021.209228515625,-0.613006591796875
1777561208481200400,3.155200439453125,1021.1787109375,-0.35935211181640625
1777561208581816800,3.25581689453125,1021.18896484375,-0.44390106201171875
1777561208682586000,3.356586181640625,1021.199462890625,-0.5284576416015625
1777561208783171800,3.457171875,1021.230224609375,-0.7873992919921875
1777561208883727400,3.557727294921875,1021.20654296875,-0.5865859985351562
1777561208984374300,3.658374267578125,1021.227783203125,-0.7662582397460938
1777561209085021200,3.759021240234375,1021.228271484375,-0.7662582397460938
1777561209185729300,3.859729248046875,1021.194091796875,-0.486175537109375
1777561209286376200,3.960376220703125,1021.21826171875,-0.6869888305664062
1777561209387023400,4.0610234375,1021.28271484375,-1.220733642578125
1777561209487456500,4.16145654296875,1021.27197265625,-1.130889892578125
1777561209588042500,4.26204248046875,1021.22705078125,-0.7556915283203125
1777561209688689400,4.362689453125,1021.24462890625,-0.903656005859375
1777561209789275400,4.463275390625,1021.214111328125,-0.6500015258789062
1777561209889983500,4.5639833984375,1021.189208984375,-0.44390106201171875
1777561209990660900,4.664660888671875,1021.24951171875,-0.9459304809570312
1777561210091277300,4.76527734375,1021.26123046875,-1.0410537719726562
1777561210191893800,4.865893798828125,1021.275146484375,-1.157318115234375
1777561210292571400,4.9665712890625,1021.255615234375,-0.9934921264648438
1777561210393187800,5.067187744140625,1021.3056640625,-1.4056930541992188
1777561210493743000,5.1677431640625,1021.283203125,-1.220733642578125
1777561210594298600,5.268298583984375,1021.25830078125,-1.0146331787109375
1777561210694945500,5.368945556640625,1021.268310546875,-1.0991897583007812
1777561210795623200,5.469623046875,1021.304931640625,-1.4004058837890625
1777561210896392200,5.57039208984375,1021.278564453125,-1.1837387084960938
1777561210996947500,5.670947509765625,1021.3056640625,-1.4056930541992188
1777561211097655600,5.771655517578125,1021.313720703125,-1.4743881225585938
1777561211198272000,5.87227197265625,1021.29833984375,-1.3475570678710938
1777561211298980000,5.97297998046875,1021.299072265625,-1.35284423828125
1777561211399718700,6.07371875,1021.3447265625,-1.7333297729492188
1777561211500365600,6.174365478515625,1021.358154296875,-1.8443069458007812
1777561211601012500,6.275012451171875,1021.279541015625,-1.194305419921875
1777561211701720600,6.375720458984375,1021.3056640625,-1.4056930541992188
1777561211802459100,6.476459228515625,1021.328125,-1.5959320068359375
1777561211903075600,6.57707568359375,1021.300048828125,-1.3634109497070312
1777561212003753000,6.6777529296875,1021.337158203125,-1.6699142456054688
1777561212104400000,6.77839990234375,1021.381103515625,-2.0345535278320312
1777561212205047000,6.879047119140625,1021.33984375,-1.6910552978515625
1777561212305816000,6.979816162109375,1021.3662109375,-1.9077224731445312
1777561212406402000,7.080402099609375,1021.349609375,-1.77032470703125
1777561212507018500,7.1810185546875,1021.33349609375,-1.6382064819335938
1777561212607604200,7.281604248046875,1021.2822265625,-1.2154464721679688
1777561212708312300,7.382312255859375,1021.29345703125,-1.3052825927734375
1777561212808928800,7.4829287109375,1021.306396484375,-1.416259765625
1777561212909575700,7.58357568359375,1021.30908203125,-1.4374008178710938
1777561213010283800,7.68428369140625,1021.357666015625,-1.839019775390625
1777561213110961200,7.784961181640625,1021.35986328125,-1.8548736572265625
1777561213211547100,7.885547119140625,1021.390380859375,-2.1085357666015625
1777561213312224800,7.986224853515625,1021.35693359375,-1.833740234375
1777561213412871700,8.08687158203125,1021.365478515625,-1.902435302734375
1777561213513549000,8.187549072265625,1021.3310546875,-1.6170730590820312
1777561213614287600,8.28828759765625,1021.324462890625,-1.5642242431640625
1777561213714873600,8.38887353515625,1021.310791015625,-1.4532470703125
1777561213815490000,8.489489990234375,1021.325927734375,-1.574798583984375
1777561213916228600,8.590228515625,1021.31689453125,-1.5008087158203125
1777561214016906000,8.690906005859375,1021.31298828125,-1.4691009521484375
1777561214117583600,8.79158349609375,1021.321044921875,-1.5378036499023438
1777561214218291500,8.89229150390625,1021.357177734375,-1.833740234375
1777561214319030000,8.993030029296875,1021.372802734375,-1.965850830078125
1777561214419738000,9.093738037109375,1021.376708984375,-1.99755859375
1777561214520446200,9.1944462890625,1021.333251953125,-1.6382064819335938
1777561214621123600,9.29512353515625,1021.340576171875,-1.6963424682617188
1777561214721770500,9.3957705078125,1021.33837890625,-1.6804885864257812
1777561214822417700,9.496417724609374,1021.348876953125,-1.7650375366210938
1777561214923125500,9.59712548828125,1021.32861328125,-1.5959320068359375
1777561215023833600,9.69783349609375,1021.346923828125,-1.7491836547851562
1777561215124602600,9.7986025390625,1021.367431640625,-1.9182891845703125
1777561215225097000,9.899096923828125,1021.3759765625,-1.9922714233398438
1777561215325713400,9.99971337890625,1021.393310546875,-2.1349563598632812
1777561215426391000,10.10039111328125,1021.395751953125,-2.156097412109375
1777561215527129300,10.20112939453125,1021.357421875,-1.839019775390625
1777561215627929000,10.30192919921875,1021.416259765625,-2.3252029418945312
1777561215728606500,10.4026064453125,1021.40185546875,-2.2036590576171875
1777561215829314600,10.503314453125,1021.380126953125,-2.0239791870117188
1777561215929961500,10.60396142578125,1021.3779296875,-2.0081253051757812
1777561216030639000,10.70463916015625,1021.380615234375,-2.029266357421875
1777561216131347000,10.805346923828125,1021.4111328125,-2.2829208374023438
1777561216232024600,10.906024658203124,1021.412353515625,-2.2882080078125
