time,seconds_elapsed,relativeAltitude,pressure
1777561205583596300,0.25759619140625,0,1021.654541015625
1777561205623587000,0.297587158203125,0,1021.654296875
1777561205663596000,0.337595947265625,-0.01056671142578125,1021.655517578125
1777561205703597300,0.377597412109375,0.06870269775390625,1021.645751953125
1777561205743587000,0.417587158203125,0.3065032958984375,1021.6171875
1777561205783597800,0.457597900390625,0.5601654052734375,1021.586181640625
1777561205823596000,0.497595947265625,0.5390243530273438,1021.589111328125
1777561205863597600,0.53759765625,1.6276397705078125,1021.45751953125
1777561205903595500,0.577595458984375,2.5841445922851562,1021.341552734375
1777561205943596300,0.61759619140625,3.7784500122070312,1021.197509765625
1777561205983597600,0.65759765625,3.989837646484375,1021.171875
1777561206023592200,0.69759228515625,3.93170166015625,1021.1787109375
1777561206063596500,0.737596435546875,3.4560928344726562,1021.236572265625
1777561206103597600,0.77759765625,2.578857421875,1021.342529296875
1777561206143667500,0.81766748046875,2.0028457641601562,1021.411865234375
1777561206183596300,0.85759619140625,1.5378036499023438,1021.468505859375
1777561206223596000,0.897595947265625,1.3105697631835938,1021.495849609375
1777561206263577900,0.937577880859375,1.2894287109375,1021.498046875
1777561206303596300,0.97759619140625,1.2630081176757812,1021.501220703125
1777561206343596800,1.0175966796875,1.2630081176757812,1021.501220703125
1777561206383587300,1.05758740234375,1.22601318359375,1021.506103515625
1777561206423604700,1.097604736328125,1.0674819946289062,1021.52490234375
1777561206463596800,1.1375966796875,0.9882125854492188,1021.534912109375
1777561206503588000,1.177588134765625,0.8930892944335938,1021.546142578125
1777561206543596300,1.21759619140625,0.7081298828125,1021.568603515625
1777561206583596500,1.257596435546875,0.639434814453125,1021.576904296875
1777561206623596800,1.2975966796875,1.0569076538085938,1021.5263671875
1777561206663593500,1.337593505859375,1.9182891845703125,1021.42236328125
1777561206703596300,1.37759619140625,2.1191024780273438,1021.398193359375
1777561206743596300,1.41759619140625,1.8865814208984375,1021.42626953125
1777561206783592700,1.4575927734375,1.675201416015625,1021.451904296875
1777561206823596800,1.4975966796875,0.9565048217773438,1021.538818359375
1777561206863598300,1.537598388671875,-0.10569000244140625,1021.666748046875
1777561206903594500,1.577594482421875,-0.6817092895507812,1021.736572265625
1777561206943596500,1.617596435546875,-0.7081298828125,1021.739501953125
1777561206983597000,1.65759716796875,-0.38048553466796875,1021.700439453125
1777561207023591700,1.697591796875,-0.44390106201171875,1021.7080078125
1777561207063596300,1.73759619140625,-0.866668701171875,1021.7587890625
1777561207103596300,1.77759619140625,-1.1203231811523438,1021.78955078125
1777561207143587000,1.817587158203125,-0.8508148193359375,1021.7568359375
1777561207183596000,1.857595947265625,-1.18902587890625,1021.798095703125
1777561207223596300,1.89759619140625,0.8508148193359375,1021.55126953125
1777561207263588400,1.93758837890625,2.7796707153320312,1021.31787109375
1777561207303577600,1.97757763671875,4.3756103515625,1021.12548828125
1777561207343597000,2.01759716796875,3.413818359375,1021.2412109375
1777561207383586800,2.0575869140625,3.2764205932617188,1021.2578125
1777561207423596300,2.09759619140625,3.0438995361328125,1021.286376953125
1777561207463596800,2.1375966796875,2.5841445922851562,1021.342041015625
1777561207503596300,2.17759619140625,2.156097412109375,1021.393310546875
1777561207543594000,2.217593994140625,1.802032470703125,1021.43603515625
1777561207583596500,2.257596435546875,1.511383056640625,1021.471435546875
1777561207623595800,2.297595703125,1.3105697631835938,1021.49560546875
1777561207663593500,2.337593505859375,1.416259765625,1021.48291015625
1777561207703596500,2.377596435546875,0.8560943603515625,1021.55078125
1777561207743597600,2.41759765625,-0.422760009765625,1021.70556640625
1777561207783596800,2.4575966796875,-2.6845474243164062,1021.978515625
1777561207823597000,2.49759716796875,-1.7914581298828125,1021.87109375
1777561207863597000,2.53759716796875,0.5707321166992188,1021.585205078125
1777561207903580000,2.577579833984375,0.5707321166992188,1021.585205078125
1777561207943596500,2.617596435546875,0.5020294189453125,1021.593505859375
1777561207983596800,2.6575966796875,1.3475570678710938,1021.491455078125
1777561208023587300,2.69758740234375,2.3410568237304688,1021.370849609375
1777561208063596500,2.737596435546875,2.4150390625,1021.362060546875
1777561208103596500,2.777596435546875,2.1191024780273438,1021.398193359375
1777561208143586600,2.817586669921875,2.0451202392578125,1021.40673828125
1777561208183596500,2.857596435546875,2.1191024780273438,1021.39794921875
1777561208223596500,2.897596435546875,2.0028457641601562,1021.411865234375
1777561208263588900,2.9375888671875,0.7556915283203125,1021.562744140625
1777561208303593200,2.97759326171875,0.43862152099609375,1021.600830078125
1777561208343596000,3.017595947265625,1.965850830078125,1021.41650390625
1777561208383597600,3.05759765625,2.2459335327148438,1021.382568359375
1777561208423640800,3.097640869140625,0.258941650390625,1021.62255859375
1777561208463596800,3.1375966796875,0.7451248168945312,1021.563720703125
1777561208503596300,3.17759619140625,1.1097564697265625,1021.520263671875
1777561208543592700,3.2175927734375,0.8243865966796875,1021.5546875
1777561208583596300,3.25759619140625,0.7768325805664062,1021.560546875
1777561208623597000,3.29759716796875,0.549591064453125,1021.587890625
1777561208663669800,3.337669677734375,1.0251998901367188,1021.5302734375
1777561208703596500,3.377596435546875,-0.068695068359375,1021.662353515625
1777561208743596300,3.41759619140625,-1.5589370727539062,1021.8427734375
1777561208783580000,3.457579833984375,-1.3475570678710938,1021.817138671875
1777561208823596300,3.49759619140625,0.02114105224609375,1021.6513671875
1777561208863596800,3.5375966796875,0.253662109375,1021.62353515625
1777561208903591400,3.57759130859375,0.38048553466796875,1021.60791015625
1777561208943597000,3.61759716796875,1.0357742309570312,1021.529052734375
1777561208983596000,3.657595947265625,1.8548736572265625,1021.4296875
1777561209023588400,3.69758837890625,2.3780441284179688,1021.366455078125
1777561209063596500,3.737596435546875,2.0504074096679688,1021.406005859375
1777561209103596500,3.777596435546875,1.3898391723632812,1021.486328125
1777561209143598000,3.81759814453125,1.4109725952148438,1021.4833984375
1777561209183594500,3.857594482421875,1.4321136474609375,1021.481201171875
1777561209223596800,3.8975966796875,1.18902587890625,1021.51025390625
1777561209263596000,3.937595947265625,-0.6288604736328125,1021.730224609375
1777561209303593000,3.977593017578125,1.3369903564453125,1021.492431640625
1777561209343596300,4.01759619140625,2.2089385986328125,1021.386962890625
1777561209383597000,4.05759716796875,0.7186965942382812,1021.567138671875
1777561209423592200,4.09759228515625,0.8296737670898438,1021.553955078125
1777561209463593200,4.13759326171875,0.8296737670898438,1021.553955078125
1777561209503596800,4.1775966796875,1.0463409423828125,1021.52783203125
1777561209543592200,4.21759228515625,0.7292709350585938,1021.565673828125
1777561209583596000,4.257595947265625,0.9882125854492188,1021.53466796875
1777561209623596000,4.297595947265625,0.6024398803710938,1021.581298828125
1777561209663587000,4.337587158203125,0.5073165893554688,1021.592529296875
1777561209703592400,4.377592529296875,-0.3065032958984375,1021.69140625
1777561209743596500,4.417596435546875,-0.30121612548828125,1021.690673828125
1777561209783588000,4.457588134765625,-0.776824951171875,1021.747802734375
1777561209823595300,4.49759521484375,-0.6922760009765625,1021.737548828125
1777561209863596500,4.537596435546875,0.5337371826171875,1021.589599609375
1777561209903587600,4.577587646484375,-0.13739776611328125,1021.6708984375
1777561209943593000,4.617593017578125,-0.0369873046875,1021.658935546875
1777561209983597000,4.65759716796875,0.8719482421875,1021.549072265625
1777561210023596300,4.69759619140625,1.638214111328125,1021.455810546875
1777561210063663900,4.737663818359375,1.89715576171875,1021.425048828125
1777561210103596000,4.777595947265625,1.3634109497070312,1021.489501953125
1777561210143597600,4.81759765625,0.576019287109375,1021.584716796875
1777561210183593200,4.85759326171875,0.77154541015625,1021.560791015625
1777561210223596500,4.897596435546875,0.739837646484375,1021.56494140625
1777561210263597300,4.937597412109375,-0.04227447509765625,1021.659423828125
1777561210303596800,4.9775966796875,-2.129669189453125,1021.91162109375
1777561210343596300,5.01759619140625,0.60772705078125,1021.580810546875
1777561210383596300,5.05759619140625,0.195526123046875,1021.63037109375
1777561210423577000,5.0975771484375,-0.739837646484375,1021.743896484375
1777561210463596000,5.137595947265625,-0.0845489501953125,1021.664306640625
1777561210503596500,5.177596435546875,0.258941650390625,1021.623046875
1777561210543588900,5.2175888671875,0.1426849365234375,1021.636962890625
1777561210583596800,5.2575966796875,0.02114105224609375,1021.651611328125
1777561210623597000,5.29759716796875,-0.19024658203125,1021.67724609375
1777561210663587000,5.337587158203125,-0.4386138916015625,1021.70751953125
1777561210703592400,5.377592529296875,-0.8296737670898438,1021.75439453125
1777561210743596500,5.417596435546875,-1.5008087158203125,1021.835693359375
1777561210783586800,5.4575869140625,-2.0239791870117188,1021.899169921875
1777561210823593200,5.49759326171875,-1.093902587890625,1021.78662109375
1777561210863596300,5.53759619140625,-0.28536224365234375,1021.688720703125
1777561210903596300,5.57759619140625,-0.5337371826171875,1021.718994140625
1777561210943686700,5.617686767578125,-0.19024658203125,1021.677490234375
1777561210983597300,5.657597412109375,0.7134170532226562,1021.56787109375
1777561211023597000,5.69759716796875,0.7134170532226562,1021.56787109375
1777561211063594000,5.737593994140625,1.6012191772460938,1021.46044921875
1777561211103593200,5.77759326171875,1.8178863525390625,1021.4345703125
1777561211143597300,5.817597412109375,1.2894287109375,1021.498046875
1777561211183707600,5.857707763671875,-0.22194671630859375,1021.68115234375
1777561211223596000,5.897595947265625,0,1021.654052734375
1777561211263596300,5.93759619140625,0.2061004638671875,1021.629150390625
1777561211303590000,5.97758984375,0.7768325805664062,1021.560546875
1777561211343596300,6.01759619140625,-2.737396240234375,1021.985107421875
1777561211383596800,6.0575966796875,-0.34349822998046875,1021.69580078125
1777561211423587800,6.097587890625,-0.8772354125976562,1021.76025390625
1777561211463595800,6.137595703125,-1.1203231811523438,1021.78955078125
1777561211503596500,6.177596435546875,-0.6394271850585938,1021.731689453125
1777561211543586800,6.2175869140625,-0.5443038940429688,1021.7197265625
1777561211583598600,6.2575986328125,-0.28536224365234375,1021.6884765625
1777561211623596300,6.29759619140625,-0.48089599609375,1021.712158203125
1777561211663596300,6.33759619140625,-0.5020294189453125,1021.71484375
1777561211703611000,6.37761083984375,-1.0251998901367188,1021.778076171875
1777561211743596000,6.417595947265625,-0.9565048217773438,1021.77001953125
1777561211783595800,6.457595703125,-1.5008087158203125,1021.8359375
1777561211823595000,6.497594970703125,-1.2524337768554688,1021.8056640625
1777561211863596500,6.537596435546875,-0.739837646484375,1021.743896484375
1777561211903596000,6.577595947265625,-0.9300765991210938,1021.7666015625
1777561211943596500,6.617596435546875,-1.22601318359375,1021.802490234375
1777561211983596000,6.657595947265625,-0.9300765991210938,1021.766845703125
1777561212023596800,6.6975966796875,-0.36463165283203125,1021.6982421875
1777561212063579600,6.73757958984375,0.1479644775390625,1021.63623046875
1777561212103596300,6.77759619140625,-0.0475616455078125,1021.65966796875
1777561212143596500,6.817596435546875,-0.31707000732421875,1021.692626953125
1777561212183586800,6.8575869140625,-0.5020294189453125,1021.715087890625
1777561212223596800,6.8975966796875,-0.9300765991210938,1021.766357421875
1777561212263596800,6.9375966796875,-1.4902420043945312,1021.834228515625
1777561212303587300,6.97758740234375,-1.4426803588867188,1021.828369140625
1777561212343596800,7.0175966796875,-0.095123291015625,1021.66552734375
1777561212383596300,7.05759619140625,0.19024658203125,1021.63134765625
1777561212423588600,7.097588623046875,-0.29593658447265625,1021.68994140625
1777561212463594800,7.1375947265625,-0.3699188232421875,1021.698974609375
1777561212503596500,7.177596435546875,-0.7556915283203125,1021.74560546875
1777561212543597600,7.21759765625,-0.776824951171875,1021.748291015625
1777561212583593000,7.257593017578125,-0.776824951171875,1021.748291015625
1777561212623596000,7.297595947265625,-0.8455276489257812,1021.75634765625
1777561212663596000,7.337595947265625,-1.4585342407226562,1021.83056640625
1777561212703592700,7.3775927734375,-1.511383056640625,1021.836669921875
1777561212743595000,7.417594970703125,-1.6276397705078125,1021.85107421875
1777561212783597300,7.457597412109375,-1.6910552978515625,1021.8583984375
1777561212823593500,7.497593505859375,-1.5430908203125,1021.8408203125
1777561212863593200,7.53759326171875,-1.2630081176757812,1021.806640625
1777561212903596500,7.577596435546875,-0.713409423828125,1021.740478515625
1777561212943576800,7.617576904296875,-0.0792694091796875,1021.66357421875
1777561212983595800,7.657595703125,-0.5443038940429688,1021.72021484375
1777561213023596500,7.697596435546875,-0.6182937622070312,1021.72900390625
1777561213063587300,7.73758740234375,-2.3727645874023438,1021.94091796875
1777561213103596300,7.77759619140625,-3.8841400146484375,1022.124267578125
1777561213143596500,7.817596435546875,-3.9422683715820312,1022.130859375
1777561213183587000,7.857587158203125,-3.4613800048828125,1022.07275390625
1777561213223594000,7.897593994140625,-3.9581222534179688,1022.132568359375
1777561213263596800,7.9375966796875,-4.18536376953125,1022.16064453125
1777561213303588600,7.977588623046875,-4.6873931884765625,1022.22119140625
1777561213343707000,8.017706787109375,-5.6861724853515625,1022.342041015625
1777561213383596000,8.057595947265625,-5.0414581298828125,1022.26416015625
1777561213423597300,8.097597412109375,-1.257720947265625,1021.806396484375
1777561213463596300,8.13759619140625,2.0979690551757812,1021.400390625
1777561213503596800,8.1775966796875,3.318695068359375,1021.252685546875
1777561213543596500,8.217596435546875,3.318695068359375,1021.2529296875
1777561213583597300,8.257597412109375,2.573577880859375,1021.343017578125
1777561213623596000,8.297595947265625,1.8443069458007812,1021.43115234375
1777561213663597600,8.33759765625,1.1784515380859375,1021.511962890625
1777561213703595000,8.377594970703125,0.4650421142578125,1021.597900390625
1777561213743596300,8.41759619140625,0.02114105224609375,1021.651611328125
1777561213783596500,8.457596435546876,-0.41748046875,1021.704833984375
1777561213823587300,8.49758740234375,-0.549591064453125,1021.720703125
1777561213863593200,8.53759326171875,-1.0146331787109375,1021.777099609375
1777561213903596300,8.57759619140625,-1.2471542358398438,1021.80517578125
1777561213943586600,8.617586669921875,-1.416259765625,1021.82568359375
1777561213983596300,8.65759619140625,-1.384552001953125,1021.82177734375
1777561214023596300,8.69759619140625,-0.6975555419921875,1021.738525390625
1777561214063589600,8.737589599609375,0.3382110595703125,1021.613525390625
1777561214103595500,8.777595458984376,0.095123291015625,1021.642578125
1777561214143596300,8.81759619140625,0.095123291015625,1021.642578125
1777561214183596300,8.85759619140625,-0.1109771728515625,1021.667724609375
1777561214223592700,8.8975927734375,-0.47560882568359375,1021.7119140625
1777561214263642600,8.937642578125,-1.6487808227539062,1021.853271484375
1777561214303597600,8.97759765625,-2.4097518920898438,1021.94580078125
1777561214343592400,9.017592529296875,-2.4573135375976562,1021.95166015625
1777561214383596000,9.057595947265625,-2.0503997802734375,1021.90234375
1777561214423597300,9.097597412109375,-1.7861785888671875,1021.8701171875
1777561214463593200,9.13759326171875,-2.3304824829101562,1021.93603515625
1777561214503596000,9.177595947265624,-3.0491867065429688,1022.023193359375
1777561214543596000,9.217595947265625,-3.572357177734375,1022.086181640625
1777561214583590400,9.25759033203125,-3.2288589477539062,1022.044921875
1777561214623596300,9.29759619140625,-3.3028411865234375,1022.0537109375
1777561214663596500,9.337596435546875,0.31707763671875,1021.61572265625
1777561214703591200,9.377591064453124,2.0821151733398438,1021.402587890625
1777561214743579000,9.417578857421875,3.0967483520507812,1021.27978515625
1777561214783596300,9.45759619140625,1.865447998046875,1021.4287109375
1777561214823587000,9.497587158203125,1.865447998046875,1021.4287109375
1777561214863596800,9.5375966796875,1.4532546997070312,1021.478271484375
1777561214903595800,9.577595703125,0.9089431762695312,1021.544189453125
1777561214943586800,9.6175869140625,0.37520599365234375,1021.60888671875
1777561214983593500,9.657593505859374,-0.2113800048828125,1021.679443359375
1777561215023597000,9.69759716796875,-0.08983612060546875,1021.6650390625
1777561215063596500,9.737596435546875,-0.163818359375,1021.674072265625
1777561215103679000,9.777678955078125,-0.9142227172851562,1021.764892578125
1777561215143596800,9.8175966796875,-1.1203231811523438,1021.789794921875
