time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1777561205467681300,0.141681396484375,0.6181319355964661,-0.42108094692230225,-0.3748821020126343,0.5477838516235352,0.005848023109138012,1.1978994607925415,-1.6953164339065552
1777561205486210600,0.16021044921875,0.6218621134757996,-0.41475144028663635,-0.37626418471336365,0.5474432110786438,0.03716812655329704,1.1884799003601074,-1.7230290174484253
1777561205514004700,0.188004638671875,0.6234037280082703,-0.40151306986808777,-0.3785818815231323,0.5539230704307556,0.06947663426399231,1.1681314706802368,-1.7346248626708984
1777561205541799000,0.215798828125,0.6319504976272583,-0.4006543457508087,-0.37653759121894836,0.5461996793746948,0.0963936373591423,1.1622941493988037,-1.7794487476348877
1777561205560328400,0.234328369140625,0.6412944793701172,-0.4004359543323517,-0.37263959646224976,0.5380819439888,0.11652857810258865,1.1545571088790894,-1.8213235139846802
1777561205578858000,0.25285791015625,0.6477675437927246,-0.3991844356060028,-0.36965346336364746,0.5332966446876526,0.12949064373970032,1.1467398405075073,-1.847720980644226
1777561205597387500,0.271387451171875,0.653029203414917,-0.3989008367061615,-0.3661017417907715,0.5295285582542419,0.13381509482860565,1.1401844024658203,-1.8647764921188354
1777561205615916800,0.289916748046875,0.6568549871444702,-0.39916956424713135,-0.36299434304237366,0.5267260670661926,0.13409608602523804,1.1356068849563599,-1.8754193782806396
1777561205634446300,0.3084462890625,0.6593796014785767,-0.3987429738044739,-0.3605406880378723,0.5255786776542664,0.13267771899700165,1.130982518196106,-1.8799506425857544
1777561205662240500,0.336240478515625,0.663714587688446,-0.4019305109977722,-0.35772737860679626,0.5195824503898621,0.1350174844264984,1.1320195198059082,-1.899074912071228
1777561205680769800,0.354769775390625,0.6682478785514832,-0.405830979347229,-0.356752872467041,0.5113446712493896,0.14736433327198029,1.136672019958496,-1.929484486579895
1777561205699299300,0.37329931640625,0.6720661520957947,-0.41026052832603455,-0.357078492641449,0.5025020837783813,0.1641639620065689,1.1440318822860718,-1.963371753692627
1777561205717828900,0.391828857421875,0.673590362071991,-0.41581669449806213,-0.35632452368736267,0.4963923394680023,0.1663816273212433,1.1528730392456055,-1.9797254800796509
1777561205736358100,0.410358154296875,0.6734570860862732,-0.4218830466270447,-0.3534642159938812,0.49349096417427063,0.15030811727046967,1.1607517004013062,-1.9754880666732788
1777561205754887700,0.4288876953125,0.6730809807777405,-0.4286752939224243,-0.3498425781726837,0.4907236099243164,0.12882395088672638,1.169149398803711,-1.9669626951217651
1777561205773417200,0.447417236328125,0.6739872097969055,-0.4338534474372864,-0.3452222943305969,0.48819467425346375,0.10794461518526077,1.1729427576065063,-1.9596076011657715
1777561205791946500,0.465946533203125,0.6769167184829712,-0.4324266314506531,-0.3398653268814087,0.48916515707969666,0.09356191009283066,1.1628416776657104,-1.9515918493270874
1777561205810476000,0.48447607421875,0.679220974445343,-0.4318195879459381,-0.3344215750694275,0.49025803804397583,0.07641801238059998,1.1542892456054688,-1.9409542083740234
1777561205829005600,0.503005615234375,0.6782302856445312,-0.4376603364944458,-0.3302045166492462,0.48930779099464417,0.04912390932440758,1.1600229740142822,-1.9238296747207642
1777561205847535000,0.52153515625,0.6725786328315735,-0.4478485882282257,-0.33012962341308594,0.4879385232925415,0.01845749467611313,1.1799651384353638,-1.8987126350402832
