time,seconds_elapsed,z,y,x
1777561205210551800,-0.1154482421875,9.616748809814453,1.8718897104263306,-0.4296134412288666
1777561205220522500,-0.1054775390625,9.605340003967285,1.922021746635437,-0.46224167943000793
1777561205240233700,-0.085766357421875,9.59005355834961,1.972244143486023,-0.5581388473510742
1777561205270446000,-0.055553955078125,9.607239723205566,1.894085168838501,-0.532702624797821
1777561205280486400,-0.045513671875,9.607029914855957,1.893809199333191,-0.5374513864517212
1777561205300628000,-0.0253720703125,9.606491088867188,1.8943127393722534,-0.5452483892440796
1777561205310668300,-0.015331787109375,9.606681823730469,1.8919174671173096,-0.5501821637153625
1777561205330749000,0.0047490234375,9.608248710632324,1.880908727645874,-0.5604724287986755
1777561205350921000,0.0249208984375,9.609996795654297,1.866225004196167,-0.5792796611785889
1777561205371062500,0.0450625,9.611104965209961,1.8544645309448242,-0.5983384847640991
1777561205391204000,0.0652041015625,9.612765312194824,1.8394367694854736,-0.6177347302436829
1777561205411315200,0.085315185546875,9.613319396972656,1.8232405185699463,-0.6559475660324097
1777561205421386000,0.095385986328125,9.611886024475098,1.819044828414917,-0.6878355741500854
1777561205461608200,0.135608154296875,9.616189956665039,1.773378610610962,-0.7445858120918274
1777561205471679000,0.145678955078125,9.620585441589355,1.7452692985534668,-0.7541584968566895
1777561205481688800,0.155688720703125,9.625566482543945,1.713771104812622,-0.762785017490387
1777561205491790000,0.1657900390625,9.630373001098633,1.6786688566207886,-0.7799838185310364
1777561205501830400,0.175830322265625,9.630683898925781,1.6660385131835938,-0.8028829097747803
1777561205511870700,0.18587060546875,9.628114700317383,1.6629589796066284,-0.8392632603645325
1777561205521941500,0.19594140625,9.626044273376465,1.664587140083313,-0.8595470786094666
1777561205552153900,0.22615380859375,9.602570533752441,1.7349003553390503,-0.9752613306045532
1777561205602477300,0.276477294921875,9.610807418823242,1.593833088874817,-1.1235915422439575
1777561205622649600,0.296649658203125,9.615345001220703,1.5347061157226562,-1.1662819385528564
1777561205683074300,0.35707421875,9.629449844360352,1.294607400894165,-1.3296890258789062
1777561205743468500,0.417468505859375,9.640231132507324,0.9454359412193298,-1.5305160284042358
1777561205763610000,0.437610107421875,9.636228561401367,0.8030664324760437,-1.6335783004760742
1777561205773681000,0.447680908203125,9.632072448730469,0.7268247604370117,-1.692716360092163
1777561205793761500,0.467761474609375,9.619025230407715,0.5416920185089111,-1.8306571245193481
1777561205813933600,0.48793359375,9.59217357635498,0.15540069341659546,-2.033823013305664
1777561205834044700,0.508044677734375,9.560673713684082,-0.1642312854528427,-2.17645001411438
1777561205884398800,0.55839892578125,9.15886402130127,-2.126828908920288,-2.7860708236694336
1777561205894500000,0.5685,9.083003044128418,-2.3492448329925537,-2.854905605316162
1777561205914611200,0.588611083984375,8.702000617980957,-3.2263565063476562,-3.1679959297180176
1777561205934722300,0.608722412109375,8.199410438537598,-4.008872032165527,-3.5873405933380127
1777561205995086000,0.669086181640625,6.463339328765869,-4.840090274810791,-5.5649943351745605
1777561206015227600,0.6892275390625,6.093536853790283,-4.732317924499512,-6.053459167480469
1777561206025298400,0.69929833984375,5.753561496734619,-4.5084733963012695,-6.537627696990967
1777561206035338800,0.7093388671875,5.646737575531006,-4.408627033233643,-6.6969218254089355
1777561206045409500,0.719409423828125,5.4467315673828125,-4.147034168243408,-7.021795749664307
1777561206055449900,0.729449951171875,5.246840476989746,-3.8305649757385254,-7.346280574798584
1777561206075591400,0.74959130859375,4.6702046394348145,-2.9585633277893066,-8.099783897399902
1777561206085692700,0.759692626953125,4.539883136749268,-2.783514976501465,-8.234798431396484
1777561206105773300,0.779773193359375,3.9336698055267334,-1.9817640781402588,-8.761805534362793
1777561206156096800,0.8300966796875,3.1195337772369385,-0.4957466125488281,-9.284025192260742
1777561206176177400,0.850177490234375,2.9247190952301025,-0.18834121525287628,-9.358468055725098
1777561206196319000,0.870319091796875,2.694997787475586,0.04082227870821953,-9.428982734680176
1777561206236724200,0.91072412109375,2.44214129447937,0.10303185135126114,-9.49714183807373
1777561206266906000,0.940906005859375,2.452561616897583,-0.06435462087392807,-9.494797706604004
1777561206307158800,0.98115869140625,2.5705666542053223,-0.4833788573741913,-9.451398849487305
1777561206367583500,1.04158349609375,2.771052360534668,-1.72750985622406,-9.247018814086914
1777561206438079200,1.112079345703125,3.037135362625122,-3.2110705375671387,-8.754154205322266
1777561206498504000,1.17250390625,3.4562878608703613,-4.505244731903076,-7.995449542999268
