time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1777561205410000000,0.083999755859375,45,1.5,2.467945098876953,30,0,0,76.9000015258789,4.8638085,52.3348081
1777561207419000000,2.093,0,1.5,2.66145396232605,30,0.06120534613728523,0,76.9000015258789,4.8638257,52.3348126
1777561211510871300,6.184871337890625,0,1.5,2.66145396232605,40.79899978637695,0.08832352608442307,0,76.9000015258789,4.8638176,52.3348064
1777561212028132000,6.702132080078125,180,1.5,2.6179468631744385,44.404998779296875,0.14713037014007568,214.82052612304688,76.9000015258789,4.8638126,52.3348029
1777561212511240400,7.185240478515625,112.1008529663086,0.5232490301132202,2.6179468631744385,51.69900131225586,1.237751841545105,242.13902282714844,76.9000015258789,4.8637705,52.3347899
1777561212992478000,7.66647802734375,112.78325653076172,0.5232490301132202,2.6179468631744385,51.763999938964844,1.3434381484985352,244.20948791503906,76.9000015258789,4.8637647,52.3347882
1777561213547447800,8.22144775390625,100.0174331665039,0.3360038697719574,2.580841064453125,51.584999084472656,1.2973172664642334,262.22662353515625,76.9000015258789,4.8637582,52.3347952
1777561214234202000,8.9082021484375,85.44341278076172,0.2962741553783417,2.580841064453125,51.48500061035156,1.524415373802185,313.0419616699219,76.9000015258789,4.8637538,52.3348156
1777561214733615000,9.407614990234375,87.1084976196289,0.3261156678199768,2.581630229949951,51.4119987487793,1.508634090423584,327.39373779296875,76.9000015258789,4.8637555,52.3348189
1777561215216202800,9.89020263671875,79.21721649169922,0.24856901168823242,2.581630229949951,51.28900146484375,1.2643393278121948,346.6147766113281,76.9000015258789,4.8637624,52.3348196
1777561215956887600,10.630887451171875,80.99092102050781,0.32264289259910583,2.670330047607422,51.19300079345703,1.3010579347610474,33.222660064697266,76.9000015258789,4.8637779,52.3348225
1777561216373883000,11.0478828125,78.80252075195312,0.27848923206329346,2.670330047607422,51.053001403808594,1.4866583347320557,50.967830657958984,76.9000015258789,4.8637891,52.3348211
1777561216811367000,11.485366943359375,78.10935974121094,0.27848923206329346,2.670330047607422,50.874000549316406,1.5398914813995361,59.451900482177734,76.9000015258789,4.8637982,52.3348196
1777561217293446000,11.96744580078125,75.75790405273438,0.25195518136024475,2.674534320831299,50.604000091552734,1.5178074836730957,64.40979766845703,76.9000015258789,4.8638074,52.3348189
1777561217792232000,12.46623193359375,73.58659362792969,0.2845272421836853,2.674534320831299,50.3120002746582,1.4943478107452393,68.15734100341797,76.9000015258789,4.8638166,52.3348182
1777561218171715000,12.845715087890625,73.42539978027344,0.27581459283828735,2.674534320831299,49.99399948120117,1.4910825490951538,70.8259506225586,76.9000015258789,4.8638241,52.334817
1777561218642252300,13.316252197265625,72.92798614501953,0.3155214786529541,2.682544469833374,49.891998291015625,1.4397467374801636,77.90451049804688,75.0724209391141,4.8638258,52.334796
1777561218776553500,13.450553466796874,74.22466278076172,0.3155214786529541,2.682544469833374,49.7130012512207,1.4394253492355347,77.9481201171875,75.0724209391141,4.8638468,52.3347987
1777561219236510700,13.9105107421875,69.1416244506836,0.2881067097187042,2.682544469833374,49.612998962402344,1.507905125617981,77.51246643066406,75.0724209391141,4.8638528,52.3348004
1777561223737000000,18.411,45,1.5,3.415388345718384,39.861000061035156,1.496069312095642,77.7237777709961,73.4000015258789,4.8638506,52.3348077
1777561229914382800,24.5883828125,180,1.5,2.9358022212982178,34.33000183105469,1.2373625040054321,75.8290786743164,73.4000015258789,4.8639112,52.3348233
1777561230488290300,25.162290283203124,180,0.4532195031642914,2.9358022212982178,34.435001373291016,1.480828881263733,84.7629623413086,73.4000015258789,4.8638908,52.3348224
1777561230970732000,25.64473193359375,180,0.46818768978118896,2.8491344451904297,34.54199981689453,1.4777307510375977,86.8000717163086,73.4000015258789,4.8638795,52.3348222
1777561231396127500,26.07012744140625,108.57376098632812,0.3100534677505493,2.8491344451904297,34.801998138427734,1.4918957948684692,80.56232452392578,73.4000015258789,4.8638762,52.334824
