0.27340,-0.16043,0.55968
0.27361,-0.15658,0.56101
0.27348,-0.15420,0.56285
0.27283,-0.15398,0.56429
0.27334,-0.15121,0.56921
0.27629,-0.14630,0.57421
0.27736,-0.14622,0.58020
0.27805,-0.14402,0.58683
0.28103,-0.14497,0.59015
0.28328,-0.14691,0.59209
0.28598,-0.14747,0.59820
0.28808,-0.15089,0.60881
0.29062,-0.15302,0.61570
0.29215,-0.15256,0.61949
0.29305,-0.15144,0.62164
0.29616,-0.15156,0.62432
0.30019,-0.15156,0.62762
0.30392,-0.15076,0.63151
0.30750,-0.15089,0.63402
0.31076,-0.15111,0.63584
0.31412,-0.15015,0.63847
0.31808,-0.15405,0.64459
0.32184,-0.15789,0.64983
0.32551,-0.16056,0.65334
0.32754,-0.16228,0.66062
0.32961,-0.16494,0.67178
0.33089,-0.17282,0.68566
0.32809,-0.17496,0.68874
0.32742,-0.17545,0.68941
0.32794,-0.18198,0.69761
0.32879,-0.19227,0.71227
0.33125,-0.20439,0.72855
0.33804,-0.21096,0.73942
0.34840,-0.21563,0.74579
0.35614,-0.21751,0.74619
0.35857,-0.20860,0.73403
0.35987,-0.19520,0.72094
0.36093,-0.18402,0.71387
0.36286,-0.17799,0.71273
0.36276,-0.17058,0.71172
0.36189,-0.16543,0.71137
0.36113,-0.16307,0.71554
0.36273,-0.16130,0.72047
0.36364,-0.16204,0.72601
0.36514,-0.16420,0.73061
0.36727,-0.16408,0.73676
0.36748,-0.16416,0.74721
0.36639,-0.16831,0.76097
0.36757,-0.17212,0.76856
0.37114,-0.17150,0.77131
0.37263,-0.16791,0.77342
0.37514,-0.16921,0.77754
0.37934,-0.17039,0.77997
0.38451,-0.16758,0.78062
0.38860,-0.16423,0.78106
0.39019,-0.16142,0.78141
0.39370,-0.16181,0.78403
0.39926,-0.16453,0.79079
0.40253,-0.16826,0.79877
0.39937,-0.16701,0.80080
0.40027,-0.16546,0.80449
0.40120,-0.17160,0.81528
0.40614,-0.18572,0.83658
0.40319,-0.18873,0.84100
0.40110,-0.19305,0.84727
0.40311,-0.20359,0.86135
0.40722,-0.21640,0.87834
0.41765,-0.22669,0.89642
0.42606,-0.22978,0.90171
0.43321,-0.22961,0.89922
0.43963,-0.22927,0.89694
0.44509,-0.22626,0.89074
0.44707,-0.21541,0.87861
0.44534,-0.20570,0.87088
0.44227,-0.19651,0.86594
0.44160,-0.19043,0.86270
0.44321,-0.19136,0.86429
0.43934,-0.18908,0.86302
0.43448,-0.18569,0.86599
0.43483,-0.18607,0.87086
0.43776,-0.19331,0.88638
0.43941,-0.19450,0.89378
0.43798,-0.18491,0.89097
0.43918,-0.18835,0.89479
0.44341,-0.19814,0.91392
0.44746,-0.20617,0.92960
0.44960,-0.20798,0.93419
0.44948,-0.20280,0.92848
0.45084,-0.19842,0.92324
0.45472,-0.19692,0.92208
0.46157,-0.19727,0.92335
0.46720,-0.19587,0.92538
0.46706,-0.18897,0.92103
0.47038,-0.18738,0.92217
0.47787,-0.19579,0.93443
0.46848,-0.18730,0.93477
0.45916,-0.17114,0.92986
0.45843,-0.16362,0.93118
0.46264,-0.18303,0.95952
0.46891,-0.20405,0.98795
0.46102,-0.20545,0.98053
0.46140,-0.20841,0.98833
0.46065,-0.21645,1.01265
0.45938,-0.22298,1.03110
0.46240,-0.22403,1.03523
0.46922,-0.22307,1.02792
0.47820,-0.22091,1.01755
0.48602,-0.21974,1.00731
0.49038,-0.21023,0.99492
0.49075,-0.20040,0.98041
0.49152,-0.18975,0.97043
0.49612,-0.18615,0.96523
0.49514,-0.17775,0.95915
0.49038,-0.16466,0.95860
0.48772,-0.15887,0.96242
0.48823,-0.16913,0.97244
0.48968,-0.17473,0.98290
0.48900,-0.16831,0.98321
0.48987,-0.16028,0.98406
0.49129,-0.16350,0.99228
0.49325,-0.16758,1.00404
0.49496,-0.17087,1.01242
0.49571,-0.17214,1.01705
0.49648,-0.17111,1.01838
0.49759,-0.16890,1.01752
0.49981,-0.16544,1.01506
0.50329,-0.16201,1.01398
0.50629,-0.16028,1.01290
0.50921,-0.15833,1.01360
0.51295,-0.15768,1.01638
0.51609,-0.15953,1.02077
0.51614,-0.15925,1.02575
0.51503,-0.15565,1.03123
0.51542,-0.15731,1.03955
0.52184,-0.18231,1.06155
0.52753,-0.20006,1.08509
0.51944,-0.20441,1.09798
0.51244,-0.21396,1.11803
0.51557,-0.21857,1.13611
0.52103,-0.22273,1.14852
0.52914,-0.22683,1.15344
0.53653,-0.22821,1.14960
0.54288,-0.22595,1.13453
0.54979,-0.22365,1.12145
0.55510,-0.21969,1.11196
0.55584,-0.20932,1.10109
0.55068,-0.19582,1.08870
0.54673,-0.18641,1.08213
0.54956,-0.19098,1.08692
0.54907,-0.19459,1.09039
0.54327,-0.18627,1.09181
0.53801,-0.16737,1.09000
0.53611,-0.16351,1.09421
0.53573,-0.16149,1.10022
0.53594,-0.15816,1.10415
0.53764,-0.15963,1.11232
0.54027,-0.17624,1.12597
0.54297,-0.19367,1.13736
0.54468,-0.19462,1.13830
0.54517,-0.18661,1.13193
0.54706,-0.18150,1.12684
0.54936,-0.17694,1.12344
0.55242,-0.17176,1.12163
0.55695,-0.17199,1.12245
0.56183,-0.17517,1.12502
0.56688,-0.17797,1.13003
0.56859,-0.17847,1.13344
0.56298,-0.17413,1.13493
0.55799,-0.15846,1.13805
0.55944,-0.15284,1.14465
0.56346,-0.16336,1.15386
0.56800,-0.17112,1.16343
0.56472,-0.17029,1.17289
0.56387,-0.18634,1.19063
0.56697,-0.20648,1.21639
0.57568,-0.21610,1.23338
0.58284,-0.22026,1.23629
0.58945,-0.22250,1.23394
0.59557,-0.22157,1.22260
0.60080,-0.21484,1.20845
0.60435,-0.20279,1.19364
0.60170,-0.19033,1.18321
0.59821,-0.17940,1.17829
0.60026,-0.17858,1.17903
0.60247,-0.18435,1.18579
0.59358,-0.17395,1.19059
0.58475,-0.15047,1.19133
0.58601,-0.14696,1.19377
0.58716,-0.15159,1.20395
0.59280,-0.16874,1.21941
0.59396,-0.17631,1.22828
0.59316,-0.18389,1.23942
0.59625,-0.19597,1.24877
0.59850,-0.19807,1.25149
0.60061,-0.19604,1.25051
0.60152,-0.19004,1.24629
0.60482,-0.18550,1.24026
0.60914,-0.18449,1.23640
0.61453,-0.18420,1.23630
0.61694,-0.17932,1.23251
0.61946,-0.17477,1.22830
0.62370,-0.17565,1.23169
0.62440,-0.17624,1.23583
0.61771,-0.16930,1.23836
0.61236,-0.15291,1.24321
0.61363,-0.16422,1.25915
0.62162,-0.19512,1.28631
0.62287,-0.19673,1.29237
0.61913,-0.18642,1.29121
0.61995,-0.19931,1.30453
0.62337,-0.21274,1.32808
0.63190,-0.22101,1.34535
0.63967,-0.22343,1.34810
0.64588,-0.22399,1.33895
0.65096,-0.22368,1.32735
0.65331,-0.21281,1.31127
0.65403,-0.19931,1.29663
0.65427,-0.19027,1.28755
0.65453,-0.18537,1.28353
0.65625,-0.18450,1.28365
0.65524,-0.18356,1.28366
0.64741,-0.16684,1.28308
0.64007,-0.14796,1.28482
0.63991,-0.14791,1.29061
0.64081,-0.14962,1.30004
0.64322,-0.15350,1.31104
0.64262,-0.15067,1.31672
