time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1777560098464934100,24.63893408203125,98.9757308959961,0.20081399381160736,2.552802801132202,21.9689998626709,1.2432326078414917,89.01463317871094,65.5,4.8642183,52.3346266
1777560099677802500,25.851802490234373,93.04603576660156,0.2566748559474945,2.559154987335205,19.992000579833984,1.2122784852981567,92.71109771728516,65.5,4.8642314,52.3346257
1777560100878443800,27.05244384765625,78.28504180908203,0.27398577332496643,2.5674946308135986,18.365999221801758,1.2082444429397583,97.61972045898438,65.5,4.8642451,52.3346238
1777560102119467800,28.2934677734375,71.98188018798828,0.29343655705451965,2.5755558013916016,19.70800018310547,1.2150038480758667,104.23213958740234,65.5,4.8642601,52.3346208
1777560103342803700,29.5168037109375,60.971832275390625,0.19482046365737915,2.5852434635162354,21.236000061035156,1.2263513803482056,107.05541229248047,65.5,4.8642789,52.3346186
1777560104052204000,30.2262041015625,60.70001220703125,0.24752436578273773,2.4287192821502686,21.924999237060547,1.2267580032348633,115.68772888183594,65.69999694824219,4.8642775,52.3346216
1777560104583782700,30.75778271484375,47.2767333984375,0.19832460582256317,2.4287192821502686,20.881000518798828,1.188814640045166,190.9447479248047,65.69999694824219,4.864179,52.3344979
1777560105797940200,31.971940185546874,49.354835510253906,0.2675890326499939,2.4343018531799316,18.569000244140625,1.2304465770721436,236.37924194335938,65.69999694824219,4.8641627,52.3344833
1777560107040149200,33.214149169921875,48.6284294128418,0.2922835052013397,2.444432497024536,16.902999877929688,1.1957902908325195,263.00946044921875,65.69999694824219,4.8641401,52.3344781
1777560108262167000,34.4361669921875,46.037601470947266,0.2170720249414444,2.450423240661621,14.972999572753906,1.2379076480865479,268.9977722167969,65.69999694824219,4.8641171,52.3344781
1777560109507263500,35.68126342773437,43.76005172729492,0.21130235493183136,2.4596104621887207,12.835000038146973,1.2311980724334717,276.1343078613281,65.69999694824219,4.8640946,52.3344797
1777560110718509800,36.892509765625,42.982669830322266,0.246144101023674,2.4637351036071777,13.336000442504883,1.2355788946151733,280.893798828125,65.69999694824219,4.8640744,52.3344822
1777560111834920400,38.00892041015625,43.84498596191406,0.2655034065246582,2.3641371726989746,13.588000297546387,1.2548037767410278,284.6872253417969,65.5,4.8640711,52.3344831
1777560111903124700,38.07712475585937,21.70825958251953,0.3042718768119812,2.3641371726989746,13.217000007629395,1.3254162073135376,314.52862548828125,65.5,4.8639954,52.3345156
1777560113116587000,39.2905869140625,24.270286560058594,0.3228224515914917,2.3707292079925537,12.814000129699707,1.3823143243789673,314.1482849121094,65.5,4.8639685,52.3345346
1777560114339866600,40.51386669921875,24.347030639648438,0.27299222350120544,2.3785314559936523,11.958000183105469,1.416782259941101,320.77349853515625,65.5,4.8639461,52.3345504
1777560115544055600,41.7180556640625,27.003753662109375,0.3027131259441376,2.386582851409912,11.635000228881836,1.4548763036727905,320.33111572265625,65.5,4.8639277,52.3345649
1777560116803982000,42.977982177734376,27.86493682861328,0.3067215383052826,2.393200159072876,11.333999633789062,1.3994117975234985,318.8037414550781,65.5,4.8639085,52.3345786
1777560117282796500,43.45679663085937,27.134674072265625,0.2978593111038208,2.2763495445251465,11.657999992370605,1.3395094871520996,317.7381591796875,65.5,4.8639012,52.3345843
1777560118017978600,44.191978515625,22.23651885986328,0.3477270305156708,2.2763495445251465,11.430000305175781,1.3284999132156372,312.1360168457031,65.5,4.8638835,52.334575
1777560119241725700,45.4157255859375,21.990591049194336,0.2978553771972656,2.2810633182525635,10.89900016784668,1.3000833988189697,320.013916015625,65.5,4.8638699,52.334583
1777560120417833000,46.5918330078125,25.211994171142578,0.33058011531829834,2.283066511154175,10.753999710083008,1.336691975593567,348.1307067871094,65.5,4.8638584,52.3345954
1777560121659181000,47.83318115234375,24.793567657470703,0.3494933247566223,2.2866017818450928,10.477999687194824,1.2793004512786865,43.31382751464844,65.5,4.8638612,52.3346103
1777560122919314700,49.093314697265626,24.96595573425293,0.3167223036289215,2.2905819416046143,10.029999732971191,1.2403390407562256,50.518314361572266,65.5,4.8638811,52.3346192
1777560124142111000,50.316111083984374,26.124027252197266,0.3305647373199463,2.2986392974853516,10.312999725341797,1.1916131973266602,46.204071044921875,65.5,4.8638988,52.3346261
1777560125123649000,51.29764892578125,27.48074722290039,0.17691001296043396,2.2611727714538574,10.352999687194824,1.2148234844207764,46.450382232666016,65.5,4.8639016,52.3346274
1777560125508170000,51.682169921875,23.329160690307617,0.23001687228679657,2.2611727714538574,10.168000221252441,1.247367024421692,51.219276428222656,65.5,4.8639359,52.3346477
1777560126598132000,52.77213208007812,23.96732521057129,0.242145836353302,2.2717642784118652,9.979000091552734,1.2792482376098633,51.395111083984375,65.5,4.8639487,52.3346538
1777560127785528800,53.95952880859375,26.99169921875,0.2435545176267624,2.2795615196228027,9.67199993133545,1.2903372049331665,51.326904296875,65.5,4.8639631,52.3346617
1777560128979966000,55.15396606445312,26.586233139038086,0.2622032165527344,2.2864606380462646,9.625,1.3135576248168945,52.55992126464844,65.5,4.8639783,52.3346707
1777560130137191000,56.31119091796875,28.247648239135742,0.29885536432266235,2.293168306350708,9.770999908447266,1.2951021194458008,49.36924743652344,65.5,4.8639928,52.3346792
1777560131017073700,57.19107373046875,27.72418212890625,0.25556862354278564,2.293168306350708,10.305999755859375,1.2974824905395508,43.782958984375,65.5,4.8640009,52.3346877
1777560131379947000,57.553947021484376,27.26871109008789,0.23670361936092377,2.3012197017669678,10.508999824523926,1.2900429964065552,39.57422637939453,65.5,4.8640007,52.3346924
1777560132538318600,58.71231860351563,24.599838256835938,0.23192822933197021,2.308755397796631,11.060999870300293,1.2657803297042847,39.19214630126953,65.5,4.8640083,52.3347045
1777560132736819500,58.9108193359375,25.005517959594727,0.23192822933197021,2.2444653511047363,11.267000198364258,1.2647511959075928,38.549163818359375,65.5,4.8639995,52.3347093
1777560133722099000,59.896098876953126,27.401643753051758,0.22740115225315094,2.2444653511047363,11.8100004196167,1.2828468084335327,40.56277084350586,65.5,4.8640213,52.3347133
1777560134937349000,61.11134912109375,26.852598190307617,0.2394288182258606,2.257716655731201,12.435999870300293,1.263922929763794,36.14510726928711,65.5,4.8640293,52.3347207
1777560136178449200,62.35244921875,27.31240463256836,0.21306303143501282,2.2658045291900635,13.559000015258789,1.243842363357544,31.686941146850586,65.5,4.8640354,52.3347319
1777560137384232700,63.55823266601563,28.440860748291016,0.24549219012260437,2.2736406326293945,14.668000221252441,1.2919156551361084,41.298580169677734,65.5,4.8640416,52.3347435
1777560138624603600,64.79860375976563,28.159835815429688,0.24102512001991272,2.2819652557373047,15.8100004196167,1.3037320375442505,39.61246871948242,65.5,4.8640502,52.334756
1777560139837865000,66.01186499023437,28.67442512512207,0.24553470313549042,2.2897696495056152,16.850000381469727,1.2696388959884644,39.02421569824219,65.5,4.8640581,52.334769
1777560140630534400,66.80453442382813,25.3690242767334,0.22634725272655487,2.286775588989258,17.208999633789062,1.2543456554412842,32.456539154052734,65.69999694824219,4.8640372,52.334787
1777560141041353200,67.21535327148437,12.79448413848877,0.2648591101169586,2.286775588989258,16.277999877929688,1.2623013257980347,15.700356483459473,65.69999694824219,4.8639758,52.3348218
1777560142199830500,68.37383056640626,12.819456100463867,0.2064061462879181,2.302361011505127,15.12600040435791,1.1966925859451294,17.66379165649414,65.69999694824219,4.8639756,52.3348362
1777560143404144400,69.57814428710938,12.589937210083008,0.19940653443336487,2.304332971572876,12.826000213623047,1.1973603963851929,20.346508026123047,65.69999694824219,4.8639785,52.3348499
1777560144617607000,70.79160693359376,15.596217155456543,0.24379615485668182,2.3169174194335938,11.211000442504883,1.2221145629882812,23.385835647583008,65.69999694824219,4.8639825,52.3348639
1777560145841452800,72.01545288085937,15.553123474121094,0.24721240997314453,2.3232247829437256,9.590999603271484,1.2137659788131714,19.090335845947266,65.69999694824219,4.8639876,52.3348789
1777560147017850400,73.19185034179688,15.52116870880127,0.2783614993095398,2.3325278759002686,9.982999801635742,1.1981887817382812,18.01757049560547,65.69999694824219,4.8639912,52.3348936
1777560148240486100,74.41448608398437,16.18880844116211,0.19502978026866913,2.340590238571167,10.406999588012695,1.2353229522705078,14.126028060913086,65.69999694824219,4.8639943,52.3349096
1777560148413040400,74.58704028320312,15.738425254821777,0.23228846490383148,2.3014113903045654,10.531000137329102,1.235222339630127,13.275250434875488,65.69999694824219,4.8639907,52.3349158
1777560149448212500,75.62221240234375,16.463563919067383,0.21244387328624725,2.3014113903045654,10.711000442504883,1.2437872886657715,18.81842613220215,65.69999694824219,4.8640077,52.3349063
1777560150658731500,76.8327314453125,17.517024993896484,0.2712557315826416,2.318582534790039,10.890000343322754,1.233672022819519,19.394529342651367,65.69999694824219,4.864013,52.3349143
1777560151881319700,78.05531958007812,18.257604598999023,0.29055255651474,2.324472665786743,11.027000427246094,1.2311675548553467,11.484145164489746,65.69999694824219,4.864016,52.3349271
1777560153078425300,79.25242529296875,18.562339782714844,0.2962251603603363,2.3323493003845215,11.234000205993652,1.213255524635315,17.62199592590332,65.69999694824219,4.8640159,52.3349415
1777560154337703400,80.51170336914062,18.42508888244629,0.21144406497478485,2.3416244983673096,11.425999641418457,1.1917130947113037,54.16884231567383,65.69999694824219,4.8640181,52.3349569
1777560155642578700,81.81657861328125,19.074542999267578,0.25537431240081787,2.3492157459259033,11.847000122070312,1.2051011323928833,88.1964111328125,65.69999694824219,4.8640347,52.3349654
1777560156195525600,82.36952563476562,18.739788055419922,0.2476613074541092,2.361952304840088,11.979000091552734,1.1891214847564697,94.68310546875,65.69999694824219,4.8640369,52.334968
1777560156885898200,83.05989819335937,19.017955780029297,0.28207942843437195,2.361952304840088,12.199000358581543,1.1674467325210571,101.10469818115234,65.69999694824219,4.8640584,52.3349362
1777560158080820200,84.2548203125,21.91048812866211,0.2863669693470001,2.3762600421905518,12.251999855041504,1.1696925163269043,96.5630874633789,65.69999694824219,4.8640715,52.3349316
1777560159284301300,85.45830126953125,21.591569900512695,0.21177692711353302,2.3829684257507324,12.336999893188477,1.2103701829910278,92.93449401855469,65.69999694824219,4.8640859,52.3349315
1777560160545411800,86.71941186523438,21.390432357788086,0.1981896013021469,2.392380952835083,12.697999954223633,1.2328442335128784,94.27658081054688,65.69999694824219,4.8641046,52.3349327
1777560161198551800,87.3725517578125,21.12725830078125,0.229335218667984,2.3957347869873047,12.927000045776367,1.2528798580169678,91.83614349365234,65.69999694824219,4.8641084,52.3349394
1777560161739866400,87.91386645507812,19.700641632080078,0.26201480627059937,2.3957347869873047,12.581999778747559,1.2362841367721558,104.04611206054688,65.69999694824219,4.8641364,52.334909
1777560162018655500,88.19265551757813,20.07464599609375,0.26201480627059937,2.3957347869873047,12.684000015258789,1.2373380661010742,102.06446075439453,65.69999694824219,4.8641341,52.3349054
1777560162943335000,89.1173349609375,20.48343849182129,0.28388890624046326,2.4112186431884766,12.72700023651123,1.2396458387374878,99.22408294677734,65.69999694824219,4.8641462,52.3349032
1777560166284000000,92.458,45,1.5,2.4022138118743896,13.397000312805176,1.2350518703460693,101.3029556274414,65.5,4.8641507,52.3348442
1777560174159000000,100.333,45,1.5,2.3722736835479736,15.322999954223633,1.560449242591858,162.57452392578125,65.5999984741211,4.8641825,52.3347158
