time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1777560073947614200,0.1216142578125,-0.38334572315216064,0.16290512681007385,-0.5371726751327515,0.7334531545639038,-0.4372905492782593,1.1502840518951416,1.249329686164856
1777560073975409200,0.1494091796875,-0.38460978865623474,0.15336070954799652,-0.5435701012611389,0.730128288269043,-0.492318332195282,1.147451400756836,1.2915982007980347
1777560073993939200,0.167939208984375,-0.3840382695198059,0.15507781505584717,-0.5390343070030212,0.7334217429161072,-0.46612972021102905,1.1427793502807617,1.2676362991333008
1777560074012469200,0.18646923828125,-0.3824320435523987,0.16128160059452057,-0.5327919125556946,0.7374732494354248,-0.4196184277534485,1.1413538455963135,1.2284897565841675
1777560074030999300,0.204999267578125,-0.38046911358833313,0.16515187919139862,-0.5305067300796509,0.7392771244049072,-0.3949929475784302,1.1434128284454346,1.2066757678985596
1777560074049529300,0.223529296875,-0.3781708776950836,0.16671602427959442,-0.5286657810211182,0.7414209842681885,-0.3770659863948822,1.143337368965149,1.187599778175354
1777560074068059100,0.24205908203125,-0.3754066526889801,0.16944971680641174,-0.525093138217926,0.7447373867034912,-0.34792956709861755,1.1416902542114258,1.1585688591003418
1777560074086589200,0.260589111328125,-0.3718993663787842,0.17355214059352875,-0.5190728306770325,0.7497559189796448,-0.30416908860206604,1.1371595859527588,1.116172432899475
1777560074105119200,0.279119140625,-0.367786169052124,0.1767914593219757,-0.512649655342102,0.7554260492324829,-0.26094934344291687,1.1303951740264893,1.0722204446792603
1777560074123649000,0.29764892578125,-0.36301007866859436,0.18010425567626953,-0.5110563635826111,0.7580286860466003,-0.23308008909225464,1.1326745748519897,1.0418258905410767
1777560074142179000,0.316178955078125,-0.35705238580703735,0.18293985724449158,-0.5139934420585632,0.7581934928894043,-0.21797889471054077,1.1434075832366943,1.02080500125885
1777560074160709000,0.334709228515625,-0.3503992557525635,0.18424446880817413,-0.5185754299163818,0.7578613758087158,-0.21028704941272736,1.1558423042297363,1.0035980939865112
1777560074179239200,0.3532392578125,-0.34298452734947205,0.18793213367462158,-0.5220931768417358,0.7579326033592224,-0.18841977417469025,1.168945074081421,0.9747681021690369
1777560074197769200,0.371769287109375,-0.3353418707847595,0.19555430114269257,-0.5239450931549072,0.758146345615387,-0.14552418887615204,1.1826419830322266,0.930704653263092
1777560074216299000,0.390299072265625,-0.32813307642936707,0.2019217610359192,-0.5257673263549805,0.7583699226379395,-0.10568055510520935,1.1943222284317017,0.8886151313781738
1777560074234829000,0.4088291015625,-0.32124701142311096,0.20127493143081665,-0.5279627442359924,0.7599632143974304,-0.09183219075202942,1.199292540550232,0.8626670837402344
1777560074253359000,0.427359130859375,-0.3133492171764374,0.19410985708236694,-0.5308675765991211,0.7630945444107056,-0.10061568021774292,1.1994860172271729,0.8481001257896423
1777560074271889200,0.44588916015625,-0.3066757619380951,0.1832585483789444,-0.5327520966529846,0.7671645879745483,-0.1241864487528801,1.1939207315444946,0.8450514674186707
1777560074290419200,0.464419189453125,-0.30264824628829956,0.174033060669899,-0.5351353287696838,0.769250750541687,-0.15198937058448792,1.1907517910003662,0.8527243137359619
1777560074308949200,0.48294921875,-0.29810449481010437,0.1626145839691162,-0.5462623238563538,0.765694260597229,-0.21544091403484344,1.2040308713912964,0.8908734321594238
1777560074327479000,0.50147900390625,-0.2914367914199829,0.14259785413742065,-0.560824990272522,0.7617124319076538,-0.3205479681491852,1.2153499126434326,0.954764723777771
1777560074346009000,0.520009033203125,-0.2865549325942993,0.12231756746768951,-0.5678293704986572,0.7619019150733948,-0.40401384234428406,1.2092809677124023,1.0006331205368042
1777560074364539100,0.5385390625,-0.2870904505252838,0.11871500313282013,-0.5701572299003601,0.7605304718017578,-0.42815646529197693,1.209410548210144,1.0201570987701416
1777560074392334000,0.566333984375,-0.29726743698120117,0.14897459745407104,-0.5749083161354065,0.7476089000701904,-0.38408324122428894,1.2474696636199951,1.0349290370941162
1777560074410864000,0.584864013671875,-0.3059486746788025,0.17602764070034027,-0.5786947011947632,0.7352020740509033,-0.34125468134880066,1.2821353673934937,1.0444315671920776
1777560074429394000,0.603393798828125,-0.3108813762664795,0.19805574417114258,-0.5816236734390259,0.7251486778259277,-0.2948220372200012,1.3118914365768433,1.037598729133606
1777560074447924000,0.621924072265625,-0.3134319484233856,0.2145729511976242,-0.5850054025650024,0.7165804505348206,-0.2589865028858185,1.3375229835510254,1.0297435522079468
1777560074466454000,0.6404541015625,-0.31711095571517944,0.23204132914543152,-0.5881021618843079,0.7069181799888611,-0.2203039675951004,1.3637672662734985,1.0224339962005615
1777560074484984000,0.658984130859375,-0.322929710149765,0.25196579098701477,-0.5897951722145081,0.6959678530693054,-0.16872960329055786,1.3899478912353516,1.0096486806869507
1777560074503513900,0.677513916015625,-0.32898083329200745,0.27302587032318115,-0.5914579629898071,0.6836709380149841,-0.1043141707777977,1.4181079864501953,0.9864966869354248
1777560074522044000,0.6960439453125,-0.33293360471725464,0.29070621728897095,-0.5953408479690552,0.6709801554679871,-0.0515577495098114,1.4482086896896362,0.966787576675415
1777560074540574000,0.714573974609375,-0.3358340561389923,0.3008333444595337,-0.5988590121269226,0.6618781089782715,-0.03934178873896599,1.4688059091567993,0.9746147394180298
1777560074559104000,0.73310400390625,-0.3402545154094696,0.3086143732070923,-0.6006077527999878,0.6544114947319031,-0.05442836508154869,1.482496738433838,1.0087684392929077
1777560074577633800,0.7516337890625,-0.3452818691730499,0.3195505738258362,-0.6017445921897888,0.6454233527183533,-0.0426131896674633,1.4990884065628052,1.0221234560012817
1777560074596163800,0.770163818359375,-0.3521324396133423,0.33567455410957336,-0.6007941365242004,0.63432776927948,0.051854658871889114,1.517963171005249,0.9643553495407104
1777560074614694000,0.78869384765625,-0.36171746253967285,0.35478636622428894,-0.5968132019042969,0.6221745014190674,0.26461097598075867,1.5336109399795532,0.7981700301170349
1777560074633224000,0.807223876953125,-0.37133949995040894,0.37273240089416504,-0.5923122763633728,0.6101997494697571,0.6318170428276062,1.5454238653182983,0.47639012336730957
1777560074651754000,0.82575390625,-0.3777768015861511,0.3880470097064972,-0.5902162790298462,0.5986225605010986,1.45714271068573,1.5520305633544922,-0.31259897351264954
1777560074670284000,0.844283935546875,-0.3807423710823059,0.40160688757896423,-0.5893242359161377,0.5885950326919556,2.1920106410980225,1.541271448135376,-1.0194544792175293
1777560074688813800,0.862813720703125,-0.38215377926826477,0.4147704243659973,-0.5871165990829468,0.5807048082351685,2.3637192249298096,1.5237823724746704,-1.1660841703414917
1777560074707344000,0.88134375,-0.3832246661186218,0.42822423577308655,-0.5830793380737305,0.5742658972740173,2.375687599182129,1.5059372186660767,-1.1527208089828491
1777560074725874000,0.8998740234375,-0.38553375005722046,0.4389804005622864,-0.5786800980567932,0.5690248608589172,2.3724913597106934,1.4939689636230469,-1.126550555229187
1777560074744403700,0.91840380859375,-0.3890143036842346,0.4469141364097595,-0.5754374861717224,0.5637440085411072,2.4031264781951904,1.4872359037399292,-1.1370253562927246
1777560074762933800,0.936933837890625,-0.3924214839935303,0.4536142647266388,-0.5736343264579773,0.557837963104248,2.4654693603515625,1.4813910722732544,-1.181376576423645
1777560074781463800,0.9554638671875,-0.3952234387397766,0.46013689041137695,-0.5726373195648193,0.5515061020851135,2.535947322845459,1.474216103553772,-1.2350661754608154
1777560074799993900,0.973993896484375,-0.39757752418518066,0.4674548804759979,-0.5715034008026123,0.5447952747344971,2.5951313972473145,1.4649525880813599,-1.2766218185424805
1777560074818524000,0.99252392578125,-0.40039607882499695,0.475277841091156,-0.569701611995697,0.5378047823905945,2.6425089836120605,1.4556266069412231,-1.3044546842575073
1777560074837053700,1.0110537109375,-0.40347936749458313,0.483005553483963,-0.5678343176841736,0.5305414199829102,2.6883349418640137,1.4464974403381348,-1.3302401304244995
1777560074855583700,1.029583740234375,-0.40671923756599426,0.4898785948753357,-0.5674992799758911,0.5220564603805542,2.7594640254974365,1.436677098274231,-1.3823624849319458
1777560074874113800,1.04811376953125,-0.4090390205383301,0.4954383671283722,-0.5684977769851685,0.5138464570045471,2.8309144973754883,1.4260910749435425,-1.43868887424469
1777560074892643800,1.066643798828125,-0.41006919741630554,0.49977612495422363,-0.5702635049819946,0.5068201422691345,2.887784481048584,1.4152541160583496,-1.4849311113357544
1777560074911173600,1.085173583984375,-0.4102460443973541,0.5028672814369202,-0.5718442797660828,0.501813530921936,2.9229557514190674,1.4063984155654907,-1.5134226083755493
1777560074929703700,1.10370361328125,-0.4117659330368042,0.505947470664978,-0.5717681646347046,0.4975411295890808,2.9475085735321045,1.4010062217712402,-1.5290032625198364
1777560074948233700,1.122233642578125,-0.41445520520210266,0.5108403563499451,-0.5696080327033997,0.49276337027549744,2.9604125022888184,1.3962467908859253,-1.5273247957229614
1777560074966763800,1.140763671875,-0.41756880283355713,0.5168229341506958,-0.5662673711776733,0.4877208173274994,2.9655745029449463,1.3915539979934692,-1.5149288177490234
1777560074985293800,1.1592939453125,-0.42118382453918457,0.5217304229736328,-0.5626633167266846,0.4835406541824341,2.9710311889648438,1.3896065950393677,-1.503996729850769
1777560075003823600,1.17782373046875,-0.42436254024505615,0.5248746275901794,-0.5602479577064514,0.48015135526657104,2.9832470417022705,1.3887864351272583,-1.504023551940918
1777560075022353700,1.196353759765625,-0.42533963918685913,0.5267837047576904,-0.559799075126648,0.4777134358882904,2.993612289428711,1.3859857320785522,-1.5085970163345337
1777560075040883700,1.2148837890625,-0.42425301671028137,0.5276975035667419,-0.5596839189529419,0.47780606150627136,2.9827699661254883,1.3839516639709473,-1.49791419506073
1777560075059413800,1.233413818359375,-0.4230346977710724,0.5272760987281799,-0.5585277080535889,0.4806956946849823,2.9528884887695312,1.38655686378479,-1.4714131355285645
