time,seconds_elapsed,z,y,x
1776037938434526500,-1522135.3914736328,9.473855972290039,0.6536170840263367,-0.950498104095459
1776037938444197000,-1522135.3818029785,9.512163162231445,0.6919242739677429,-1.0055646896362305
1776037938453868000,-1522135.3721320801,9.586383819580078,0.8068459630012512,-0.9481038451194763
1776037938483280400,-1522135.3427197265,9.531316757202148,0.9169792532920837,-0.8667010068893433
1776037938493251000,-1522135.3327490233,9.615114212036133,1.0630255937576294,-0.8882488012313843
1776037938523433000,-1522135.3025671386,9.569623947143555,1.3263877630233765,-0.7805097699165344
1776037938543574800,-1522135.282425293,9.445125579833984,1.2042834758758545,-0.6512228846549988
1776037938553554000,-1522135.272446045,9.521739959716797,1.2306196689605713,-0.6560112833976746
1776037938563655200,-1522135.2623447266,9.543288230895996,1.1492167711257935,-0.5937620401382446
1776037938573665000,-1522135.252334961,9.600749015808105,1.314416766166687,-0.5626373887062073
1776037938583735800,-1522135.2422641602,9.646238327026367,1.482010841369629,-0.6177040338516235
1776037938593745700,-1522135.2322543946,9.75637149810791,1.599326729774475,-0.727837324142456
1776037938603847000,-1522135.2221530762,9.782708168029785,1.6519991159439087,-0.7948749661445618
1776037938613917700,-1522135.2120822754,9.785101890563965,1.6280571222305298,-0.9433154463768005
1776037938624019000,-1522135.201980957,9.713275909423828,1.6735470294952393,-0.9959878921508789
1776037938654170400,-1522135.1718295899,10.019734382629395,1.4532804489135742,-1.3407529592514038
1776037938664241200,-1522135.161758789,9.837775230407715,1.5155296325683594,-1.4508862495422363
1776037938674281500,-1522135.151718506,9.428366661071777,1.6950948238372803,-1.4867992401123047
1776037938684382700,-1522135.1416171875,9.2033109664917,1.5442601442337036,-1.4532804489135742
1776037938694423000,-1522135.1315769043,9.004592895507812,1.764526605606079,-1.3646949529647827
1776037938704493800,-1522135.1215061035,8.671798706054688,2.078166961669922,-1.2306196689605713
1776037938714534100,-1522135.1114658203,8.164227485656738,2.2457611560821533,-0.9911994934082031
1776037938724635400,-1522135.101364502,7.63989782333374,2.250549554824829,-0.8690952062606812
1776037938754817300,-1522135.0711826172,6.256049156188965,1.50355863571167,-1.3982137441635132
1776037938764918800,-1522135.0610812989,5.808333396911621,1.137245774269104,-1.742978811264038
1776037938774958800,-1522135.0510412597,5.4252610206604,0.7086837291717529,-2.1571757793426514
1776037938785029600,-1522135.0409704589,5.008669853210449,0.33039984107017517,-2.8131868839263916
1776037938795070000,-1522135.0309299317,4.896142482757568,-0.13407529890537262,-3.512293815612793
1776037938805140700,-1522135.020859375,4.537012100219727,-0.4668693244457245,-4.189853191375732
1776037938815181000,-1522135.0108188477,4.163516521453857,-0.7996633648872375,-5.070919036865234
1776037938825251800,-1522135.000748047,3.5218706130981445,-1.2186486721038818,-5.772420406341553
1776037938865504500,-1522134.9604956054,1.2330138683319092,-3.157952070236206,-7.333439826965332
1776037938875544800,-1522134.9504550782,0.9768342971801758,-3.4189200401306152,-7.457938194274902
1776037938885646000,-1522134.9403540038,0.7613561153411865,-3.689464807510376,-7.453149795532227
1776037938895686400,-1522134.9303137206,0.7254431247711182,-4.02465295791626,-7.546523571014404
1776037938905757200,-1522134.9202429198,0.8188169598579407,-4.077325344085693,-7.524975776672363
1776037938915797500,-1522134.9102023926,1.0989385843276978,-4.242525577545166,-7.690176010131836
1776037938925899000,-1522134.9001010743,1.256955862045288,-4.367023944854736,-7.903259754180908
1776037938935969800,-1522134.8900302735,1.5658079385757446,-4.522646903991699,-8.212111473083496
1776037938946071000,-1522134.879928955,1.7549498081207275,-4.644751071929932,-8.650250434875488
1776037938956111400,-1522134.869888672,1.9321208000183105,-4.752490520477295,-9.050082206726074
1776037938976283400,-1522134.8497165528,2.054224967956543,-5.020640850067139,-10.002974510192871
1776037938996425000,-1522134.8295749512,2.322375535964966,-5.418078422546387,-10.960655212402344
1776037939006495700,-1522134.8195041504,2.477998733520508,-5.518634796142578,-11.41555404663086
