time,seconds_elapsed,level,frequency,capabilities,BSSID,SSID
1777560153842000000,80.01599975585937,-69,5580,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],48:00:b3:5f:56:8e,ThymioNet
1777560153842000000,80.01599975585937,-76,5660,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][MFPC],10:e3:76:47:4e:2f,iotroam
1777560153842000000,80.01599975585937,-67,2437,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],0a:1d:9d:09:b6:b9,Giganet
1777560153842000000,80.01599975585937,-83,5280,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],48:00:b3:5f:53:2e,eduroam
1777560153842000000,80.01599975585937,-70,5260,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][MFPC],10:e3:76:47:60:0f,iotroam
1777560153842000000,80.01599975585937,-70,5260,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],10:e3:76:47:60:0e,eduroam
1777560153842000000,80.01599975585937,-63,5300,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],10:e3:76:47:4b:4d,VU-Campusnet
1777560153842000000,80.01599975585937,-70,5260,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],10:e3:76:47:60:0d,VU-Campusnet
1777560153842000000,80.01599975585937,-76,5660,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],48:00:b3:5f:63:2d,VU-Campusnet
1777560153842000000,80.01599975585937,-72,5220,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],da:d8:7b:9a:84:9c,Rustam’s iPhone
1777560153842000000,80.01599975585937,-76,5660,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][MFPC],48:00:b3:5e:0b:cf,iotroam
1777560153842000000,80.01599975585937,-77,5660,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],48:00:b3:5f:63:2e,eduroam
1777560153842000000,80.01599975585937,-78,5660,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],48:00:b3:5e:0b:ce,eduroam
1777560153842000000,80.01599975585937,-63,5300,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],10:e3:76:47:4b:4e,eduroam
1777560153842000000,80.01599975585937,-74,5540,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],48:00:b3:5f:70:2e,eduroam
1777560153842000000,80.01599975585937,-78,5660,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],48:00:b3:5e:0b:cd,VU-Campusnet
1777560153842000000,80.01599975585937,-63,5300,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][MFPC],10:e3:76:47:4b:4f,iotroam
1777560153842000000,80.01599975585937,-74,5540,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][MFPC],48:00:b3:5f:70:2f,iotroam
