time,seconds_elapsed,z,y,x
1774790028887290600,-1.23170947265625,0.13439035415649414,0.3640756905078888,0.475253164768219
1774790028897261300,-1.22173876953125,-0.1661553531885147,0.35674530267715454,0.22968533635139465
1774790028907132200,-1.211867919921875,-0.34574973583221436,0.6340781450271606,0.6951646208763123
1774790028917033500,-1.201966552734375,0.13072516024112701,-0.2871066629886627,-0.6047565937042236
1774790028927104300,-1.191895751953125,0.11239920556545258,-0.1966986060142517,-0.35185837745666504
1774790028937175000,-1.181824951171875,0.019547687843441963,0,0.006108652334660292
1774790028947245800,-1.171754150390625,0.009773843921720982,0.006108652334660292,0
1774790028957347000,-1.16165283203125,0.004886921960860491,0,-0.00733038317412138
1774790028967417900,-1.15158203125,0.004886921960860491,-0.00366519158706069,-0.00733038317412138
1774790028977488600,-1.141511474609375,0.00855211354792118,-0.006108652334660292,0
1774790028987529000,-1.131470947265625,0.009773843921720982,-0.00855211354792118,0.01466076634824276
1774790029037852400,-1.081147705078125,-0.004886921960860491,-0.01710422709584236,0.013439035043120384
1774790029057963500,-1.061036376953125,0.006108652334660292,-0.01466076634824276,-0.02687807008624077
1774790029088176000,-1.030823974609375,-0.00733038317412138,-0.01466076634824276,0
1774790029098247000,-1.020753173828125,-0.00733038317412138,-0.018325956538319588,0.03787364438176155
1774790029108287000,-1.010713134765625,-0.010995574295520782,-0.013439035043120384,0.07819075137376785
1774790029118327300,-1.000672607421875,-0.01710422709584236,-0.00855211354792118,0.12095131725072861
1774790029128367600,-0.99063232421875,-0.019547687843441963,-0.00733038317412138,0.1466076523065567
1774790029138438400,-0.9805615234375,-0.015882495790719986,-0.0024434609804302454,0.1368338167667389
1774790029148478700,-0.970521240234375,-0.019547687843441963,0.0024434609804302454,0.09162978827953339
1774790029158549500,-0.960450439453125,-0.02932153269648552,0.0024434609804302454,0.025656340643763542
1774790029168620300,-0.950379638671875,-0.0354301854968071,0,-0.0354301854968071
1774790029178721800,-0.9402783203125,-0.0354301854968071,0,-0.059864792972803116
1774790029188792600,-0.93020751953125,-0.03298672288656235,0.006108652334660292,-0.04764748737215996
1774790029198863400,-0.92013671875,-0.030543262138962746,0.013439035043120384,-0.013439035043120384
1774790029208903700,-0.910096435546875,-0.025656340643763542,0.019547687843441963,0.019547687843441963
1774790029249156400,-0.86984375,0.00366519158706069,0.028099801391363144,0.06963863968849182
