time,seconds_elapsed,z,y,x
1774790028887290600,-1.23170947265625,9.198522567749023,2.0183119773864746,-2.3056161403656006
1774790028897261300,-1.22173876953125,9.133879661560059,2.1332337856292725,-2.293645143508911
1774790028907132200,-1.211867919921875,9.074024200439453,2.229001760482788,-2.185906171798706
1774790028917033500,-1.201966552734375,9.093177795410156,2.3319525718688965,-2.2816741466522217
1774790028927104300,-1.191895751953125,9.21288776397705,2.3032219409942627,-2.2864625453948975
1774790028937175000,-1.181824951171875,9.160215377807617,2.2625205516815186,-2.300827741622925
1774790028947245800,-1.171754150390625,9.14345645904541,2.250549554824829,-2.346317768096924
1774790028957347000,-1.16165283203125,9.205705642700195,2.207453966140747,-2.2361843585968018
1774790028967417900,-1.15158203125,9.217676162719727,2.1140801906585693,-2.279279947280884
1774790028977488600,-1.141511474609375,9.289502143859863,2.10210919380188,-2.3367409706115723
1774790028987529000,-1.131470947265625,9.217676162719727,2.1284453868865967,-2.4372973442077637
1774790028997569300,-1.1214306640625,9.155426979064941,2.145204782485962,-2.4468741416931152
1774790029037852400,-1.081147705078125,8.995016098022461,2.2840683460235596,-2.2170307636260986
1774790029057963500,-1.061036376953125,9.196128845214844,2.2026655673980713,-2.2888567447662354
1774790029088176000,-1.030823974609375,9.157821655273438,1.9177556037902832,-2.3487119674682617
1774790029098247000,-1.020753173828125,9.078812599182129,1.9728221893310547,-2.322375535964966
1774790029108287000,-1.010713134765625,9.050082206726074,2.0590133666992188,-2.2840683460235596
1774790029118327300,-1.000672607421875,9.074024200439453,2.209848165512085,-2.2673089504241943
1774790029128367600,-0.99063232421875,9.05247688293457,2.470816135406494,-2.2385785579681396
1774790029138438400,-0.9805615234375,9.057265281677246,2.470816135406494,-2.2026655673980713
1774790029148478700,-0.970521240234375,9.165003776550293,2.449268341064453,-2.2888567447662354
1774790029158549500,-0.960450439453125,9.174580574035645,2.434903144836426,-2.2194249629974365
1774790029168620300,-0.950379638671875,9.095572471618652,2.255337953567505,-2.3343467712402344
1774790029178721800,-0.9402783203125,9.033323287963867,2.2673089504241943,-2.3343467712402344
1774790029188792600,-0.93020751953125,8.980650901794434,2.190694570541382,-2.322375535964966
1774790029198863400,-0.92013671875,8.951920509338379,2.2577321529388428,-2.248155355453491
1774790029208903700,-0.910096435546875,9.004592895507812,2.2816741466522217,-2.231395959854126
1774790029249156400,-0.86984375,8.959102630615234,2.33913516998291,-2.279279947280884
1774790029259227100,-0.85977294921875,8.920795440673828,2.5067291259765625,-2.3271639347076416
1774790029269298000,-0.8497021484375,8.892065048217773,2.492363929748535,-2.3104045391082764
1774790029279399200,-0.839600830078125,8.983044624328613,2.5234885215759277,-2.2864625453948975
1774790029289439500,-0.829560546875,8.98543930053711,2.408566951751709,-2.3798365592956543
1774790029299479800,-0.819520263671875,9.100360870361328,2.319981336593628,-2.360682964324951
