time,seconds_elapsed,z,y,x
1774790028887290600,-1.23170947265625,-53.939998626708984,0.6599999666213989,-19.979999542236328
1774790028897261300,-1.22173876953125,-54.959999084472656,7.440000057220459,1.0799999237060547
1774790028907132200,-1.211867919921875,-54.779998779296875,10.859999656677246,11.219999313354492
1774790028917033500,-1.201966552734375,-53.63999938964844,14.880000114440918,22.439998626708984
1774790028927104300,-1.191895751953125,-54.119998931884766,15,22.739999771118164
1774790028937175000,-1.181824951171875,-54.71999740600586,14.819999694824219,22.85999870300293
1774790028947245800,-1.171754150390625,-54.23999786376953,15.299999237060547,23.399999618530273
1774790028967417900,-1.15158203125,-54.53999710083008,14.819999694824219,23.69999885559082
1774790028977488600,-1.141511474609375,-54.47999954223633,14.699999809265137,23.03999900817871
1774790028987529000,-1.131470947265625,-54.47999954223633,14.819999694824219,23.219999313354492
1774790029027781600,-1.09121826171875,-54,14.9399995803833,23.100000381469727
1774790029047892700,-1.071107177734375,-54.36000061035156,15.839999198913574,23.639999389648438
1774790029088176000,-1.030823974609375,-55.55999755859375,15,23.100000381469727
1774790029098247000,-1.020753173828125,-55.5,15.059999465942383,23.100000381469727
1774790029118327300,-1.000672607421875,-54.779998779296875,15.479999542236328,23.100000381469727
1774790029128367600,-0.99063232421875,-54.119998931884766,15.719999313354492,23.51999855041504
1774790029138438400,-0.9805615234375,-53.57999801635742,15.239999771118164,22.85999870300293
1774790029148478700,-0.970521240234375,-53.81999969482422,14.75999927520752,22.68000030517578
1774790029158549500,-0.960450439453125,-54.41999816894531,14.15999984741211,22.799999237060547
1774790029168620300,-0.950379638671875,-55.13999938964844,13.920000076293945,22.439998626708984
1774790029178721800,-0.9402783203125,-55.2599983215332,14.639999389648438,23.100000381469727
1774790029188792600,-0.93020751953125,-54.89999771118164,14.699999809265137,23.34000015258789
1774790029198863400,-0.92013671875,-54.23999786376953,14.699999809265137,22.920000076293945
1774790029249156400,-0.86984375,-54.959999084472656,15.179999351501465,23.03999900817871
1774790029259227100,-0.85977294921875,-54.89999771118164,15.239999771118164,23.399999618530273
1774790029269298000,-0.8497021484375,-55.86000061035156,14.579999923706055,23.34000015258789
1774790029279399200,-0.839600830078125,-55.5,14.639999389648438,22.799999237060547
1774790029289439500,-0.829560546875,-55.79999923706055,14.09999942779541,22.920000076293945
1774790029299479800,-0.819520263671875,-56.279998779296875,13.859999656677246,22.920000076293945
1774790029309520100,-0.80947998046875,-56.39999771118164,14.039999961853027,22.979999542236328
1774790029329600500,-0.7893994140625,-56.34000015258789,13.979999542236328,22.619998931884766
1774790029349742000,-0.7692578125,-55.619998931884766,13.920000076293945,22.31999969482422
1774790029359843600,-0.759156494140625,-56.21999740600586,12.899999618530273,21.719999313354492
1774790029369884000,-0.7491162109375,-55.55999755859375,13.679999351501465,22.260000228881836
1774790029379924000,-0.739075927734375,-55.86000061035156,13.25999927520752,21.779998779296875
1774790029389964300,-0.72903564453125,-56.03999710083008,13.25999927520752,21.899999618530273
1774790029400035000,-0.71896484375,-55.5,13.559999465942383,22.559999465942383
1774790029410075400,-0.708924560546875,-56.69999694824219,12.960000038146973,21.959999084472656
1774790029440287700,-0.678712158203125,-56.57999801635742,13.4399995803833,21.299999237060547
1774790029450358500,-0.668641357421875,-56.21999740600586,13.739999771118164,22.079999923706055
1774790029460429300,-0.65857080078125,-56.03999710083008,13.739999771118164,22.559999465942383
1774790029470500400,-0.648499755859375,-56.099998474121094,13.559999465942383,22.85999870300293
1774790029480601600,-0.6383984375,-55.55999755859375,13.619999885559082,22.619998931884766
1774790029490642000,-0.628358154296875,-55.37999725341797,13.5,22.5
1774790029500712700,-0.618287353515625,-55.13999938964844,13.5,22.31999969482422
1774790029510783500,-0.608216552734375,-54.41999816894531,13.979999542236328,22.260000228881836
