time,seconds_elapsed,x,y,z
1774790031845041400,1.72604150390625,-0.24486099451066262,3.1720375853549565,9.276608736519114
1774790031863566600,1.744566650390625,-0.3207382561018865,3.1988274821842833,9.26508924459421
1774790031882091800,1.763091796875,-0.3377060150437846,3.219009127211228,9.25749339110399
1774790031900617000,1.781616943359375,-0.2984505564110295,3.2422872140290515,9.25071618238943
1774790031919142400,1.800142333984375,-0.22202489346345597,3.2879040736725966,9.236754881938229
1774790031937667600,1.81866748046875,-0.15225444932418336,3.354096593268314,9.21434227851814
1774790031956192800,1.83719287109375,-0.11349336742776742,3.423972975727045,9.189166301522723
1774790031974718200,1.85571826171875,-0.11412136156516547,3.4935162124980352,9.162945475547037
1774790031993243400,1.874243408203125,-0.11522579480052686,3.564240925698029,9.135653158903958
1774790032011768800,1.892768798828125,-0.04858127694706754,3.6125959961642127,9.117238563733457
1774790032030294000,1.9112939453125,0.019413570356963006,3.6195535835041084,9.114587427274401
1774790032048819500,1.9298193359375,0.012144031875899297,3.604736487273997,9.12047018414102
1774790032067344600,1.9483447265625,-0.06867430448992937,3.5971309722408358,9.12322210671474
1774790032085870000,1.9668701171875,-0.14424236850382544,3.605319187747315,9.119107231170684
1774790032104395300,1.985395263671875,-0.14438779011315286,3.6382741310326905,9.106006946709659
1774790032122920400,2.00392041015625,-0.06632841439359566,3.711727059739484,9.07722048732109
1774790032141446000,2.02244580078125,0.00657732210035189,3.833053757902396,9.026898948579424
1774790032159971000,2.04097119140625,0.05465691157436259,3.9793614331266003,8.963199440298188
1774790032178496500,2.05949658203125,0.05034024905786744,4.1128979248718815,8.902740337610064
1774790032197021700,2.078021728515625,0.0011898441877432053,4.218070302588295,8.853537739609715
1774790032215547100,2.096547119140625,-0.037447702533290994,4.300032446555672,8.813941662397331
1774790032234072300,2.115072265625,-0.042559634373787236,4.370255833078572,8.77931099978607
1774790032252597800,2.13359765625,-0.023103192515546045,4.4394371313365,8.744604805215976
1774790032271123000,2.152123046875,0.006916875041315773,4.50230849109852,8.712429018811106
1774790032289648400,2.1706484375,0.018741363741793637,4.550553902501667,8.687310109677906
1774790032308173600,2.189173583984375,0.00531724148034507,4.579544485089259,8.67208124016557
1774790032326699000,2.207698974609375,-0.020507340965862486,4.599418152135872,8.661534570199992
1774790032345224200,2.22622412109375,-0.03531395310385044,4.62895399125874,8.64573807557955
1774790032363749600,2.24474951171875,-0.015897574785760427,4.6565676132771845,8.630954427529666
1774790032382274800,2.26327490234375,0.009049948884205516,4.670593740745818,8.62338223711156
1774790032400800300,2.28180029296875,0.0074078223924388675,4.675915060759957,8.620499548676145
1774790032419325700,2.30032568359375,-0.05201074972256159,4.651490816605172,8.633549505559753
1774790032437851000,2.318850830078125,-0.05201074972256159,4.651490816605172,8.633549505559753
1774790032456376300,2.337376220703125,-0.07696744313882486,4.620066605070727,8.65022020398365
1774790032474901500,2.355901611328125,-0.07357649140374911,4.592047466186816,8.665156407601652
1774790032493427000,2.374427001953125,-0.05702033311632104,4.600290113855922,8.660908067285483
1774790032511952400,2.392952392578125,-0.048967718577815456,4.634996760756045,8.642433464616216
1774790032530477600,2.4114775390625,-0.06320877893066856,4.660020976700778,8.628873515527669
1774790032549003000,2.4300029296875,-0.10539563523086565,4.669308193744892,8.623439090751503
1774790032567528200,2.448528076171875,-0.12257666589274785,4.660960379536641,8.627726948702552
1774790032586053600,2.4670537109375,-0.12257666589274785,4.660960379536641,8.627726948702552
1774790032604579000,2.4855791015625,-0.101957589490063,4.723941134814574,8.593674057395486
1774790032623104300,2.504104248046875,-0.101957589490063,4.723941134814574,8.593674057395486
1774790032641629700,2.522629638671875,-0.08479567529833915,4.743714233631667,8.58296184094343
1774790032660155100,2.541155029296875,-0.0425573892079501,4.750593301401404,8.579469747793503
1774790032678680300,2.559680419921875,-0.0425573892079501,4.750593301401404,8.579469747793503
1774790032697205800,2.578205810546875,-0.04167674787317466,4.767831126481672,8.569906557135804
1774790032715731200,2.596731201171875,-0.08149820209160508,4.79093961140683,8.556722777027945
1774790032734256600,2.615256591796875,-0.11883860766731802,4.802574048924226,8.549760750449526
1774790032752781800,2.63378173828125,-0.12576892763733355,4.7946037469248175,8.554133859533382
1774790032771307300,2.652307373046875,-0.10774510845144897,4.775217808023154,8.565216569214309
1774790032789832700,2.670832763671875,-0.10440593591883829,4.752133003688444,8.57808721777763
1774790032808358100,2.689358154296875,-0.12745095159035896,4.727231894730688,8.591523954944178
1774790032826883300,2.70788330078125,-0.16050832956204564,4.704569336777939,8.603401271101447
1774790032845408800,2.72640869140625,-0.1903899663460229,4.702550248490712,8.603895735138515
1774790032863934200,2.744934326171875,-0.18766749226017482,4.732983773975922,8.58725186003237
1774790032882459600,2.763459716796875,-0.17388217430930092,4.787446542490771,8.557299199645332
1774790032900985000,2.781985107421875,-0.16724078700614525,4.834186460342281,8.531114861833998
1774790032919510300,2.80051025390625,-0.1947893296379304,4.860642041907494,8.515483841655772
1774790032938035700,2.81903564453125,-0.22566231945200677,4.879804516773721,8.503754076621357
1774790032956561200,2.83756103515625,-0.25193154121593586,4.913429546308549,8.48363068455969
1774790032975086600,2.856086669921875,-0.2565597864235927,4.949383261674265,8.462566478619173
1774790032993612000,2.874612060546875,-0.26433574210232935,4.976681627878348,8.446301888411599
1774790033012137500,2.893137451171875,-0.29034708239075113,4.998085402583112,8.432798460785886
1774790033030663000,2.911662841796875,-0.33205603449381693,5.02003764658952,8.418207042879155
1774790033049188400,2.930188232421875,-0.38330742702243603,5.0472003250896265,8.399767454805199
1774790033067713800,2.9487138671875,-0.41994382337988345,5.0627686873354065,8.388639305855344
1774790033086239200,2.9672392578125,-0.42225571915019283,5.05395634092084,8.393835500634438
1774790033104764700,2.9857646484375,-0.39702006107200005,5.0321004377087615,8.408185848083859
1774790033123290000,3.0042900390625,-0.39811290060668114,5.03252747390633,8.407878587536128
1774790033141815600,3.022815673828125,-0.4337306787473805,5.0823196437183755,8.376106120231983
1774790033160341000,3.041341064453125,-0.4621131888084314,5.156520916893747,8.329105140071565
1774790033178866400,3.059866455078125,-0.4740349133964119,5.227462364395595,8.284091810796696
1774790033197392000,3.078391845703125,-0.4728971888433907,5.287743668453962,8.245810096376768
1774790033215917300,3.096917236328125,-0.5127834761086473,5.346470396276457,8.205458939533449
1774790033234442800,3.11544287109375,-0.6171185519061563,5.492842714428677,8.100931588863164
1774790033252968200,3.13396826171875,-0.6330132634570544,5.559401878259111,8.054166248861302
1774790033271493600,3.15249365234375,-0.6330132634570544,5.559401878259111,8.054166248861302
1774790033290019000,3.17101904296875,-0.6156135615543301,5.598573137180332,8.028340287411414
1774790033308544500,3.18954443359375,-0.5821105172955886,5.673497370688856,7.978083976146184
1774790033327070000,3.208070068359375,-0.5821105172955886,5.673497370688856,7.978083976146184
1774790033345595400,3.226595458984375,-0.5548855067078498,5.708257012679162,7.955196600439536
1774790033364121000,3.24512109375,-0.5497679764773035,5.737788996768575,7.934278896068722
1774790033382646500,3.263646484375,-0.5693541670420248,5.769362419368955,7.909964734842065
1774790033401172000,3.282171875,-0.5851472904388524,5.807990472091972,7.880488457232898
1774790033419697400,3.300697509765625,-0.6139692243481489,5.867356716337057,7.834182532645493
1774790033438223000,3.31922314453125,-0.627391724980622,5.922643801968561,7.7914003246161885
1774790033456748300,3.337748291015625,-0.6330901502173171,5.949384772309959,7.770538378561952
1774790033475274000,3.35627392578125,-0.640889358695909,5.963874036074413,7.758783172105523
1774790033493799400,3.37479931640625,-0.6582178912350218,5.97559808461724,7.7483047009508415
1774790033512324900,3.393324951171875,-0.6887088794685978,6.013179108115226,7.716515152131025
1774790033530850600,3.4118505859375,-0.7548153084353414,6.146585327594674,7.604406068901735
1774790033549376000,3.4303759765625,-0.7548153084353414,6.146585327594674,7.604406068901735
1774790033567901400,3.4489013671875,-0.78124887354724,6.178518194216164,7.575804387741344
1774790033586427100,3.46742724609375,-0.743286293185324,6.117479880025879,7.628972041097109
1774790033604952600,3.48595263671875,-0.6895336475960875,6.0876193665442715,7.657851056067098
1774790033623478000,3.50447802734375,-0.6433158092036452,6.132386629752405,7.626088643129097
1774790033642003700,3.523003662109375,-0.6433158092036452,6.132386629752405,7.626088643129097
1774790033660529200,3.541529052734375,-0.6117294168063657,6.056091588523199,7.689394696075388
1774790033679054600,3.5600546875,-0.5647336002684082,5.8906002034689156,7.820431842527615
1774790033697580300,3.578580322265625,-0.49317427621335347,5.690284160216481,7.972119812776954
1774790033716105700,3.597105712890625,-0.41538402859221346,5.50793343743692,8.103540853081128
1774790033734631400,3.61563134765625,-0.3391764622854375,5.352490515987452,8.210545268354345
1774790033753156900,3.634156982421875,-0.2555870026152977,5.214703698276137,8.301734133497611
1774790033771682600,3.6526826171875,-0.194522213836196,5.090833669748036,8.379905885824973
1774790033790208000,3.6712080078125,-0.14654571802917193,4.977809177174823,8.44850218371052
1774790033817996300,3.698996337890625,-0.030583743637985494,4.753787526658317,8.577751324561286
1774790033836522000,3.71752197265625,-0.030583743637985494,4.753787526658317,8.577751324561286
1774790033855047700,3.736047607421875,0.015428647915058435,4.679751318494727,8.618406961490644
1774790033873573000,3.754572998046875,0.055956191047426385,4.6115633382544505,8.654917762864702
1774790033892098800,3.773098876953125,0.08923730085057069,4.54792355217257,8.688249367262138
1774790033910624300,3.791624267578125,0.1605707482169194,4.459292340548549,8.73305089051599
1774790033929150000,3.81014990234375,0.1605707482169194,4.459292340548549,8.73305089051599
1774790033947675400,3.82867529296875,0.1672664446933153,4.434658187573044,8.745460405025629
1774790033966201000,3.847201171875,0.13300201920189858,4.4303347052358015,8.748239472172184
1774790033984726800,3.865726806640625,0.08139550213231495,4.45473746624536,8.736471706533623
1774790034003252200,3.884252197265625,0.08201345022406048,4.507848309768604,8.70918058201222
1774790034021778000,3.90277783203125,0.12415007256178906,4.571427021638001,8.675476398753029
1774790034040303600,3.9213037109375,0.158135652380271,4.612350991880138,8.65323410310553
1774790034058829000,3.9398291015625,0.19138209342583684,4.621426922648347,8.647718490615716
1774790034077354800,3.958354736328125,0.23632541378890382,4.6098525814256925,8.652783279172105
1774790034095880400,3.97688037109375,0.28340972857524765,4.595554362828151,8.658972688722379
1774790034114406000,3.995406005859375,0.29439454617294625,4.583337858922552,8.665079048811434
1774790034132931600,4.013931640625,0.28097311602725683,4.576548416930302,8.66911227840329
1774790034151457300,4.032457275390625,0.2813860438215078,4.575493781686137,8.669655561098953
1774790034169983000,4.05098291015625,0.3275416806789493,4.583203561879703,8.663960442995526
1774790034188508700,4.0695087890625,0.4185400281329721,4.602371308080474,8.64987003297784
1774790034207034000,4.0880341796875,0.5179459646246569,4.628924167717733,8.63029791068928
1774790034225560000,4.10656005859375,0.585648332291962,4.664418977111845,8.606826397508117
1774790034244085500,4.12508544921875,0.6025825337672914,4.676777230037111,8.598947495513913
1774790034262611200,4.143611083984375,0.5957376312390456,4.655881665332565,8.610755576205015
1774790034281137000,4.162136962890625,0.5957376312390456,4.655881665332565,8.610755576205015
1774790034299662600,4.18066259765625,0.6429677691031603,4.598952408363571,8.637909364742224
1774790034318188300,4.199188232421875,0.6429677691031603,4.598952408363571,8.637909364742224
1774790034336714000,4.2177138671875,0.6759649706407757,4.563916542103481,8.653957831835145
1774790034355239700,4.23623974609375,0.6939269605573114,4.521387024064806,8.674835661384606
1774790034373765400,4.254765380859375,0.6914957346130196,4.483855052635523,8.694488283732799
1774790034392291000,4.273291015625,0.6825841875046237,4.467455703890771,8.703629550982882
1774790034410816800,4.291816650390625,0.6875611560771712,4.470361933015325,8.701745390696129
1774790034429342500,4.310342529296875,0.708244331459806,4.469186285088282,8.700690370087528
1774790034447868200,4.3288681640625,0.7200861139381725,4.446372307519727,8.711400478191502
1774790034466393900,4.347393798828125,0.7325228509761237,4.402208796921057,8.7327668571369
1774790034484919600,4.36591943359375,0.7426108618509616,4.356834491549715,8.754642843720339
1774790034503445200,4.3844453125,0.7429161869698523,4.3287373004367256,8.76854366032045
1774790034521971000,4.402970947265625,0.7352122634046792,4.327072313336201,8.770014659218004
1774790034540496600,4.42149658203125,0.7207826656671625,4.3434655686303865,8.763106081920728
1774790034559022600,4.440022705078125,0.6953243104284751,4.329861930827326,8.771890831702105
1774790034577548300,4.45854833984375,0.6953243104284751,4.329861930827326,8.771890831702105
1774790034596073700,4.47707373046875,0.6709470802903575,4.304083465718387,8.786463710479856
1774790034614599700,4.495599609375,0.6531841642235511,4.289727529715471,8.794818768366339
1774790034633125400,4.51412548828125,0.6398064430282214,4.289962773421492,8.795687359048033
1774790034651651000,4.532651123046875,0.6308718365922603,4.316448457896958,8.783366236023276
1774790034670177000,4.551177001953125,0.6253500053445308,4.3602203642493,8.762115312297672
1774790034688702700,4.56970263671875,0.6153615646059467,4.403760815143809,8.741022241580767
1774790034707228400,4.588228515625,0.5782083554942508,4.43991294250468,8.725256280512113
1774790034725754000,4.606754150390625,0.5021430877797894,4.475038155780109,8.712010951766942
1774790034744280000,4.625280029296875,0.4223791357441343,4.509762347926451,8.698326760412773
1774790034762805800,4.6438056640625,0.39515525919821715,4.524051450342391,8.692183833524398
1774790034781331500,4.66233154296875,0.42890919363226543,4.513790000080013,8.69591776288135
