time,seconds_elapsed,yaw,pitch,qy,qz,roll,qx,qw
1776038959374196200,-1522134.915803711,-0.5346770882606506,1.0543503761291504,-0.7929189801216125,0.5350019931793213,-2.125596523284912,-0.03655499964952469,0.2893329858779907
1776038959384228000,-1522134.9057719726,0.25775420665740967,-0.18298417329788208,-0.045485999435186386,-0.13100500404834747,-0.06836483627557755,0.08618000149726868,0.9865800142288208
1776038959394099000,-1522134.895901123,-0.191778302192688,-0.1805146187543869,-0.024995999410748482,0.09225499629974365,-0.06784090399742126,0.0929030030965805,0.9910759925842285
1776038959403969800,-1522134.8860302735,-1.3277647495269775,-0.18073788285255432,0.028568999841809273,0.6108540296554565,-0.06887149810791016,0.09216400235891342,0.7858409881591797
1776038959414009900,-1522134.8759902343,-2.05692720413208,-0.1810828596353531,0.05980300158262253,0.8509010076522827,-0.06847424805164337,0.07583899796009064,0.5163699984550476
1776038959424111400,-1522134.865888672,-2.0241129398345947,-0.18664807081222534,0.061223000288009644,0.8420950174331665,-0.06726877391338348,0.07776299864053726,0.5301690101623535
1776038959434151700,-1522134.8558483887,-2.0605690479278564,-0.18904723227024078,0.06388600170612335,0.851535975933075,-0.06637360155582428,0.07686399668455124,0.514680027961731
1776038959444253000,-1522134.8457470704,-2.0464119911193848,-0.19266240298748016,0.06471700221300125,0.8476690053939819,-0.06699483841657639,0.07850900292396545,0.5206760168075562
1776038959464364000,-1522134.8256359864,-2.048813581466675,-0.20129141211509705,0.06807000190019608,0.8477920293807983,-0.06859229505062103,0.08132600039243698,0.5196149945259094
1776038959474404400,-1522134.8155957032,-1.996176838874817,-0.19960689544677734,0.06517600268125534,0.8339070081710815,-0.0686841830611229,0.082676000893116,0.5417690277099609
1776038959484475100,-1522134.8055249024,-1.9613924026489258,-0.1998475044965744,0.0649079978466034,0.824508011341095,-0.06479977816343307,0.08226200193166733,0.5560619831085205
1776038959514595800,-1522134.7754040528,-2.00169038772583,-0.20170721411705017,0.06979700177907944,0.8358129858970642,-0.05565709248185158,0.07761400192975998,0.5389990210533142
1776038959524697300,-1522134.7653027344,-2.034545421600342,-0.2028721123933792,0.07224699854850769,0.8445960283279419,-0.05302586778998375,0.07564900070428848,0.5250849723815918
1776038959534707000,-1522134.7552929688,-2.05326771736145,-0.2010495513677597,0.0728669986128807,0.8496639728546143,-0.05035107582807541,0.07336600124835968,0.5170850157737732
1776038959554818000,-1522134.7351818848,-2.0006654262542725,-0.1935589462518692,0.0667169988155365,0.8359879851341248,-0.05426075682044029,0.0748870000243187,0.5395020246505737
