time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1777561094452221000,0.162220947265625,0.40681588649749756,-0.24106687307357788,-0.5689968466758728,0.6727779507637024,0.5304944515228271,1.2933452129364014,-1.4922692775726318
1777561094480013800,0.190013916015625,0.42525675892829895,-0.2659780979156494,-0.5578507781028748,0.6612222790718079,0.47931206226348877,1.3014488220214844,-1.5109400749206543
1777561094498542600,0.20854248046875,0.4383014440536499,-0.27990731596946716,-0.5482305288314819,0.6549710035324097,0.4396606981754303,1.299849033355713,-1.5159564018249512
1777561094526335500,0.23633544921875,0.43902459740638733,-0.2689405679702759,-0.5421275496482849,0.6640979647636414,0.41792264580726624,1.2737139463424683,-1.4794244766235352
1777561094544864300,0.2548642578125,0.444222092628479,-0.2695435583591461,-0.5362592935562134,0.6651608347892761,0.3989899754524231,1.2625656127929688,-1.4711321592330933
1777561094563393000,0.27339306640625,0.44592007994651794,-0.26807206869125366,-0.5331882834434509,0.6670854091644287,0.3888286352157593,1.2546535730361938,-1.4620884656906128
1777561094581921500,0.291921630859375,0.45238161087036133,-0.26995477080345154,-0.5268099308013916,0.667043149471283,0.3713066577911377,1.2439360618591309,-1.4595500230789185
1777561094600450300,0.3104501953125,0.45620718598365784,-0.2678869962692261,-0.522079348564148,0.6689878106117249,0.3620728850364685,1.2313926219940186,-1.4545435905456543
1777561094618978800,0.328978759765625,0.4540114402770996,-0.25959470868110657,-0.5208413600921631,0.674691379070282,0.36322492361068726,1.218353509902954,-1.439489722251892
1777561094646772000,0.35677197265625,0.4603174030780792,-0.2593826353549957,-0.5176507830619812,0.6729533672332764,0.3690899908542633,1.2096894979476929,-1.456508755683899
1777561094665300500,0.375300537109375,0.4642091691493988,-0.2599825859069824,-0.5158038139343262,0.6714650392532349,0.3718195855617523,1.2056206464767456,-1.467247724533081
1777561094683829200,0.393829345703125,0.46599724888801575,-0.25695598125457764,-0.5149521827697754,0.6720449328422546,0.37928617000579834,1.1988550424575806,-1.4733963012695312
1777561094702358000,0.41235791015625,0.46616312861442566,-0.25110024213790894,-0.5148862600326538,0.6741904020309448,0.3904758393764496,1.1900030374526978,-1.4760292768478394
1777561094720886500,0.430886474609375,0.46661075949668884,-0.24623528122901917,-0.5146733522415161,0.6758357286453247,0.3998481035232544,1.1822515726089478,-1.4788835048675537
1777561094739415300,0.449415283203125,0.4673748314380646,-0.24252276122570038,-0.5132860541343689,0.6777026653289795,0.40190690755844116,1.1742714643478394,-1.4769377708435059
1777561094757943800,0.46794384765625,0.46825945377349854,-0.23983967304229736,-0.5103256106376648,0.6802777051925659,0.39458170533180237,1.1653860807418823,-1.4676671028137207
1777561094776472600,0.48647265625,0.46998658776283264,-0.23840273916721344,-0.5068231821060181,0.682207465171814,0.3853198289871216,1.1570206880569458,-1.4599273204803467
1777561094795001000,0.5050009765625,0.47175759077072144,-0.2372930943965912,-0.502760112285614,0.6843749284744263,0.3733236789703369,1.1482373476028442,-1.4501562118530273
1777561094813529900,0.52352978515625,0.4734713137149811,-0.23644687235355377,-0.49821239709854126,0.686805784702301,0.3589595854282379,1.139087200164795,-1.4384418725967407
1777561094832058600,0.54205859375,0.4762188494205475,-0.2363724559545517,-0.4939258098602295,0.6880268454551697,0.3478828966617584,1.1309062242507935,-1.4329712390899658
1777561094850587100,0.560587158203125,0.4788908064365387,-0.23597556352615356,-0.48923152685165405,0.6896605491638184,0.3358341455459595,1.1216553449630737,-1.4260412454605103
1777561094869116000,0.579115966796875,0.48149925470352173,-0.23533259332180023,-0.48415330052375793,0.6916448473930359,0.32295525074005127,1.1114650964736938,-1.4179329872131348
1777561094887644400,0.59764453125,0.4833400249481201,-0.2348816990852356,-0.4791055917739868,0.6940250992774963,0.3082900047302246,1.1019231081008911,-1.4070122241973877
1777561094906173200,0.616173095703125,0.4847725033760071,-0.23523640632629395,-0.4743933379650116,0.6961396336555481,0.292838990688324,1.0941972732543945,-1.3957533836364746
1777561094924701700,0.63470166015625,0.4862235188484192,-0.23630908131599426,-0.4703536927700043,0.6975042223930359,0.2790355086326599,1.0885285139083862,-1.3871216773986816
1777561094943230500,0.65323046875,0.4883033335208893,-0.23823712766170502,-0.4672408103942871,0.6974875926971436,0.2689129710197449,1.085321068763733,-1.3843637704849243
