time,seconds_elapsed,z,y,x
1774789948667543600,0.13154345703125,-42.243751525878906,-3.6750001907348633,17.4375
1774789948677543700,0.141543701171875,-40.96875,-3.918750047683716,13.106250762939453
1774789948697543700,0.161543701171875,-40.63125228881836,-4.162500381469727,9.80625057220459
1774789948717543700,0.181543701171875,-47.962501525878906,-3.5250000953674316,14.925000190734863
1774789948727543600,0.19154345703125,-45.88125228881836,-2.4937500953674316,9.99375057220459
1774789948737543700,0.201543701171875,-51.16875076293945,-3.543750047683716,15.581250190734863
1774789948747543600,0.21154345703125,-51.16875076293945,-3.543750047683716,15.581250190734863
1774789948757543700,0.221543701171875,-51.41250228881836,-1.7812501192092896,15.768750190734863
1774789948767543600,0.23154345703125,-52.781253814697266,-2.3625001907348633,14.287500381469727
1774789948777543700,0.241543701171875,-52.44375228881836,-1.2937500476837158,14.77500057220459
1774789948787543600,0.25154345703125,-52.57500076293945,-1.1437500715255737,13.237500190734863
1774789948797543700,0.261543701171875,-50.28750228881836,-1.3687500953674316,11.737500190734863
1774789948807543600,0.27154345703125,-51.63750076293945,-2.1000001430511475,9.225000381469727
1774789948817543700,0.281543701171875,-50.250003814697266,-1.40625,8.90625
1774789948827543600,0.29154345703125,-52.05000305175781,-0.9750000238418579,8.475000381469727
1774789948837543700,0.301543701171875,-54.187503814697266,0.20625001192092896,12.281250953674316
1774789948847543600,0.31154345703125,-54.656253814697266,-1.0125000476837158,10.65000057220459
1774789948857543700,0.321543701171875,-55.25625228881836,0.581250011920929,13.93125057220459
1774789948867543600,0.33154345703125,-54.73125076293945,1.6125000715255737,12.412500381469727
1774789948877543700,0.341543701171875,-53.681251525878906,-0.01875000074505806,8.11875057220459
1774789948887543600,0.35154345703125,-53.45625305175781,-1.6687500476837158,10.481250762939453
1774789948897543700,0.361543701171875,-51.562503814697266,-0.39375001192092896,8.137500762939453
1774789948907543600,0.37154345703125,-52.63125228881836,-1.03125,6.356250286102295
1774789948917543700,0.381543701171875,-51.67500305175781,0.6187500357627869,8.193750381469727
1774789948927543600,0.39154345703125,-52.33125305175781,-0.8812500238418579,7.368750095367432
1774789948937543700,0.401543701171875,-53.062503814697266,0.7312500476837158,9.80625057220459
1774789948947543600,0.41154345703125,-53.118751525878906,-0.48750001192092896,9.99375057220459
1774789948957543700,0.421543701171875,-53.85000228881836,-0.11250000447034836,10.08750057220459
1774789948967543600,0.43154345703125,-52.95000076293945,-0.39375001192092896,9.881250381469727
1774789948977543700,0.441543701171875,-52.968753814697266,-1.7062500715255737,6.806250095367432
1774789948987543600,0.45154345703125,-51.41250228881836,-0.6000000238418579,8.381250381469727
1774789948997543700,0.461543701171875,-52.91250228881836,-0.01875000074505806,8.100000381469727
1774789949007543600,0.47154345703125,-52.23750305175781,-1.6687500476837158,9.600000381469727
1774789949017543700,0.481543701171875,-52.51875305175781,-2.34375,6.656250476837158
1774789949027543600,0.49154345703125,-53.13750076293945,-2.1937501430511475,6.843750476837158
1774789949037543700,0.501543701171875,-52.61250305175781,-0.16875000298023224,7.931250095367432
1774789949047543600,0.51154345703125,-50.962501525878906,-1.5750000476837158,6.056250095367432
1774789949057543700,0.521543701171875,-52.500003814697266,-1.6687500476837158,7.068750381469727
1774789949067543600,0.53154345703125,-53.400001525878906,-1.125,7.350000381469727
1774789949077543700,0.541543701171875,-50.587501525878906,0.11250000447034836,4.818750381469727
1774789949087543600,0.55154345703125,-52.312503814697266,-0.6375000476837158,6.412500381469727
1774789949097543700,0.561543701171875,-51.26250076293945,-0.8812500238418579,7.331250190734863
1774789949107543600,0.57154345703125,-51.712501525878906,-1.1437500715255737,6.450000286102295
1774789949117543700,0.581543701171875,-50.19375228881836,-0.7875000238418579,7.181250095367432
1774789949127543600,0.59154345703125,-53.36250305175781,0.11250000447034836,7.293750286102295
1774789949137543700,0.601543701171875,-52.650001525878906,0.09375,11.512500762939453
1774789949147543600,0.61154345703125,-54.000003814697266,0.30000001192092896,10.3125
1774789949157543700,0.621543701171875,-54.000003814697266,0.4687500298023224,11.475000381469727
1774789949167543600,0.63154345703125,-54.16875076293945,-0.09375,10.106250762939453
1774789949177543700,0.641543701171875,-56.13750076293945,0.9750000238418579,13.18125057220459
1774789949187543600,0.65154345703125,-53.98125076293945,0.5437500476837158,9.375
1774789949197543700,0.661543701171875,-54.60000228881836,0.09375,9.731250762939453
1774789949207543600,0.67154345703125,-53.681251525878906,0.9375000596046448,10.425000190734863
1774789949217543700,0.681543701171875,-54.41250228881836,1.537500023841858,10.27500057220459
1774789949227543600,0.69154345703125,-54.431251525878906,1.443750023841858,11.25
1774789949237543700,0.701543701171875,-54.60000228881836,0.6375000476837158,10.96875
1774789949247543600,0.71154345703125,-54.60000228881836,0.6375000476837158,10.96875
1774789949257543700,0.721543701171875,-55.42500305175781,2.7750000953674316,10.125
1774789949267543600,0.73154345703125,-53.962501525878906,1.3312500715255737,10.5
1774789949277543700,0.741543701171875,-55.14375305175781,2.1937501430511475,10.425000190734863
1774789949287543600,0.75154345703125,-54.58125305175781,1.1812500953674316,10.350000381469727
1774789949297543700,0.761543701171875,-54.562503814697266,1.9875000715255737,11.643750190734863
