time,seconds_elapsed,z,y,x
1774789948649571000,0.113571044921875,-0.4430296719074249,-1.452636480331421,0.3222311735153198
1774789948668096000,0.132095947265625,-0.4326449930667877,-1.5552617311477661,0.08460476994514465
1774789948695883300,0.15988330078125,-0.4289797842502594,-0.9865466356277466,-0.17623448371887207
1774789948714408000,0.178407958984375,-0.4601338803768158,-0.6890554428100586,-0.2965748608112335
1774789948732932900,0.196932861328125,-0.5047270059585571,-0.47525280714035034,-0.3607156574726105
1774789948751457500,0.21545751953125,-0.4912880063056946,-0.4630354940891266,-0.4419606626033783
1774789948769982500,0.233982421875,-0.42042768001556396,-0.5784889459609985,-0.5500837564468384
1774789948788507100,0.252507080078125,-0.3006981909275055,-0.4520399272441864,-0.5232056975364685
1774789948807032000,0.271031982421875,-0.18463388085365295,-0.36712974309921265,-0.383928507566452
1774789948825557000,0.289556884765625,-0.12721258401870728,-0.2315177470445633,-0.18600831925868988
1774789948844081700,0.30808154296875,-0.18890993297100067,-0.23212862014770508,-0.07116574794054031
1774789948862606600,0.326606689453125,-0.2536616027355194,-0.10690133273601532,0.05100720748305321
1774789948881131500,0.345131591796875,-0.20723587274551392,-0.143553227186203,0.09682206809520721
1774789948899656200,0.36365625,-0.0948367565870285,-0.16615521907806396,0.0565049909055233
1774789948918181000,0.38218115234375,-0.011148282326757908,-0.1380554437637329,-0.000305432389723137
1774789948936705800,0.400705810546875,0.008399390615522861,-0.07819069176912308,-0.08826996386051178
1774789948955230700,0.419230712890625,-0.026419902220368385,-0.07391463965177536,-0.15607595443725586
1774789948973755400,0.43775537109375,-0.04718930274248123,0.004886918235570192,-0.09865466505289078
1774789948992280300,0.4562802734375,-0.03375028073787689,-0.006719512399286032,-0.005803215317428112
1774789949010805200,0.47480517578125,0.00045814859913662076,-0.09040798991918564,0.044898562133312225
1774789949029330000,0.493329833984375,0.018784092739224434,-0.14233149588108063,0.01740964688360691
1774789949047854800,0.511854736328125,0.005345067009329796,-0.07086031138896942,-0.08582650125026703
1774789949066379500,0.530379638671875,-0.016035201027989388,0.059864748269319534,-0.15302163362503052
1774789949084904400,0.548904541015625,-0.05146535858511925,0.09407317638397217,-0.13041962683200836
1774789949103429000,0.56742919921875,-0.07284562289714813,-0.011606430634856224,-0.12736530601978302
1774789949121954000,0.5859541015625,-0.049021899700164795,-0.13561198115348816,-0.1279761642217636
