time,seconds_elapsed,pressure,relativeAltitude
1774789947632547800,-0.9034521484375,1023.001953125,0
1774789947733164300,-0.802835693359375,1023.022705078125,-0.16910552978515625
1774789947833780700,-0.70221923828125,1023.0224609375,-0.16910552978515625
1774789947934519000,-0.60148095703125,1023.058837890625,-0.47032928466796875
1774789948035257600,-0.500742431640625,1023.01318359375,-0.095123291015625
1774789948136148700,-0.399851318359375,1023.038330078125,-0.3012237548828125
1774789948236917800,-0.299082275390625,1022.9873046875,0.12154388427734375
1774789948337625900,-0.1983740234375,1023.00634765625,-0.03699493408203125
1774789948438455800,-0.097544189453125,1023.03662109375,-0.285369873046875
1774789948539072300,0.003072265625,1022.997314453125,0.0369873046875
1774789948639689000,0.10368896484375,1023.050048828125,-0.39633941650390625
1774789948740335900,0.2043359375,1023.046142578125,-0.3646392822265625
1774789948841105000,0.30510498046875,1023.024658203125,-0.19024658203125
1774789948941934800,0.405934814453125,1023.03759765625,-0.29593658447265625
1774789949042551300,0.50655126953125,1023.053955078125,-0.42804718017578125
1774789949143351000,0.60735107421875,1023.014892578125,-0.10569000244140625
1774789949244120000,0.7081201171875,1023.060791015625,-0.48618316650390625
1774789949344919600,0.80891943359375,1023.027587890625,-0.21138763427734375
1774789949445688600,0.9096884765625,1023.023681640625,-0.17967987060546875
1774789949546457600,1.01045751953125,1023.031494140625,-0.2430877685546875
1774789949647287800,1.111287841796875,1023.031982421875,-0.24837493896484375
1774789949748056800,1.212056884765625,1023.0224609375,-0.16910552978515625
1774789949848764700,1.3127646484375,1023.012451171875,-0.08455657958984375
1774789949949442300,1.4134423828125,1023.016845703125,-0.12154388427734375
1774789950050180900,1.514180908203125,1023.019287109375,-0.1426849365234375
1774789950150919400,1.61491943359375,1023.040771484375,-0.322357177734375
1774789950251688400,1.7156884765625,1023.041748046875,-0.32764434814453125
1774789950352488000,1.816488037109375,1023.02001953125,-0.14797210693359375
1774789950453318000,1.91731787109375,1023.036865234375,-0.2906494140625
1774789950553965000,2.017965087890625,1023.02490234375,-0.19024658203125
1774789950654612000,2.118612060546875,1023.032470703125,-0.253662109375
1774789950755381000,2.219381103515625,1023.032958984375,-0.253662109375
1774789950856119600,2.32011962890625,1023.043212890625,-0.34349822998046875
1774789950956949500,2.420949462890625,1023.021484375,-0.16382598876953125
1774789951057840600,2.521840576171875,1023.04736328125,-0.37520599365234375
1774789951158579200,2.6225791015625,1023.0302734375,-0.23252105712890625
1774789951259348200,2.72334814453125,1023.0234375,-0.17967987060546875
1774789951360056300,2.824056396484375,1023.015869140625,-0.11626434326171875
1774789951460916700,2.924916748046875,1023.02490234375,-0.19024658203125
1774789951561686000,3.02568603515625,1023.032470703125,-0.253662109375
1774789951662485500,3.126485595703125,1023.0498046875,-0.39633941650390625
1774789951763163000,3.227162841796875,1023.025634765625,-0.19553375244140625
1774789951864023600,3.3280234375,1023.029052734375,-0.221954345703125
1774789951964731600,3.428731689453125,1023.031005859375,-0.2378082275390625
1774789952065348000,3.52934814453125,1023.026611328125,-0.2061004638671875
1774789952165964500,3.629964599609375,1023.0302734375,-0.23252105712890625
1774789952266703000,3.730703125,1023.028564453125,-0.221954345703125
1774789952367380500,3.83138037109375,1023.072509765625,-0.581298828125
1774789952468149500,3.9321494140625,1023.05029296875,-0.4016265869140625
1774789952568918500,4.03291845703125,1023.06396484375,-0.512603759765625
1774789952669657000,4.133656982421875,1023.036865234375,-0.2906494140625
1774789952770334500,4.23433447265625,1023.0322265625,-0.24837493896484375
1774789952871103700,4.335103759765625,1023.033935546875,-0.26422882080078125
1774789952971903200,4.4359033203125,1023.02783203125,-0.21666717529296875
1774789953072702700,4.53670263671875,1023.05859375,-0.47032928466796875
1774789953173471700,4.6374716796875,1023.029052734375,-0.221954345703125
1774789953274057700,4.7380576171875,1023.025634765625,-0.19553375244140625
1774789953374826800,4.83882666015625,1023.036376953125,-0.285369873046875
1774789953475687400,4.9396875,1023.0615234375,-0.49146270751953125
1774789953576395300,5.040395263671875,1023.002197265625,-0.00528717041015625
1774789953677011700,5.14101171875,1023.045166015625,-0.35935211181640625
1774789953777689300,5.241689453125,1023.0546875,-0.4333343505859375
1774789953878428000,5.342427978515625,1023.070068359375,-0.5601654052734375
1774789953979197000,5.443197021484375,1023.054931640625,-0.43862152099609375
1774789954079843800,5.54384375,1023.0400390625,-0.31707763671875
1774789954180704500,5.64470458984375,1023.028564453125,-0.221954345703125
1774789954281473500,5.7454736328125,1023.03125,-0.2430877685546875
1774789954382151000,5.84615087890625,1023.04541015625,-0.35935211181640625
1774789954482981000,5.946981201171875,1023.047607421875,-0.38048553466796875
1774789954583841800,6.047841796875,1023.02490234375,-0.19024658203125
1774789954684671700,6.148671630859375,1023.0341796875,-0.26422882080078125
1774789954785379800,6.2493798828125,1023.008056640625,-0.05284881591796875
1774789954886057200,6.35005712890625,1023.052734375,-0.41748046875
1774789954986734800,6.45073486328125,1023.01123046875,-0.07398223876953125
1774789955087290000,6.5512900390625,1023.04541015625,-0.35935211181640625
1774789955187998200,6.651998291015625,1023.033447265625,-0.258941650390625
1774789955288767200,6.752767333984375,1023.032470703125,-0.253662109375
1774789955389505800,6.853505859375,1023.015869140625,-0.11626434326171875
1774789955490183200,6.95418310546875,1023.009521484375,-0.06341552734375
1774789955591013400,7.055013427734375,1023.009033203125,-0.05812835693359375
1774789955691843300,7.15584326171875,1023.060791015625,-0.48618316650390625
1774789955792612400,7.2566123046875,1023.03759765625,-0.29593658447265625
1774789955893320400,7.357320556640625,1023.020263671875,-0.15325164794921875
1774789955994181000,7.45818115234375,1023.01025390625,-0.06870269775390625
1774789956095011000,7.559010986328125,1023.0263671875,-0.20081329345703125
1774789956195780000,7.659780029296875,1023.027099609375,-0.2061004638671875
1774789956296610300,7.7606103515625,1023.03369140625,-0.26422882080078125
1774789956397257200,7.86125732421875,1023.0439453125,-0.348785400390625
1774789956497965300,7.96196533203125,1023.047119140625,-0.37520599365234375
1774789956598795300,8.062795166015626,1023.015625,-0.1109771728515625
1774789956699594800,8.1635947265625,1023.007080078125,-0.04227447509765625
1774789956800211200,8.264211181640626,1023.031494140625,-0.2430877685546875
1774789956900980200,8.364980224609376,1023.0478515625,-0.38048553466796875
1774789957001780000,8.465780029296875,1023.02197265625,-0.16382598876953125
1774789957102518500,8.5665185546875,1023.01611328125,-0.11626434326171875
1774789957203318000,8.667318115234375,1022.98291015625,0.15853118896484375
1774789957304026000,8.768026123046875,1023.002685546875,-0.00528717041015625
1774789957404703500,8.868703369140626,1023.00146484375,0.005279541015625
1774789957505411600,8.96941162109375,1023.071044921875,-0.5707321166992188
1774789957606089000,9.0700888671875,1023.056396484375,-0.449188232421875
