time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1774789955023206100,6.4872060546875,0,1.5,2.0332207679748535,26.520999908447266,0.05819307640194893,0,67.19999694824219,4.8746645,52.3192635
1774789955625767700,7.089767578125,0,1.5,2.0332207679748535,26.60700035095215,0.05718893185257912,0,67.19999694824219,4.8746644,52.3192638
1774789956328812800,7.792812744140625,0,1.5,2.0419955253601074,26.735000610351562,0.053330011665821075,0,67.19999694824219,4.8746639,52.3192639
1774789956891204600,8.35520458984375,0,1.5,2.0419955253601074,26.863000869750977,0.04830700531601906,0,67.19999694824219,4.8746635,52.319264
1774789957572355800,9.03635595703125,0,1.5,2.0501022338867188,27.030000686645508,0.03967924043536186,0,67.19999694824219,4.8746633,52.319264
1774789958126341400,9.59034130859375,111.30842590332031,0.25576648116111755,2.0501022338867188,27.166000366210938,0.9065423011779785,314.3485412597656,67.19999694824219,4.8746506,52.3192719
1774789958711978000,10.17597802734375,111.5804214477539,0.3004123568534851,2.057396650314331,27.312000274658203,0.9492600560188293,313.97125244140625,67.19999694824219,4.8746478,52.319274
1774789959014272000,10.47827197265625,94.74846649169922,0.21337713301181793,2.018195629119873,27.391000747680664,1.0020748376846313,319.9535827636719,67.19999694824219,4.8746665,52.3192703
1774789959349344500,10.813344482421876,75.0018310546875,0.2182137817144394,2.018195629119873,25.809999465942383,1.0140007734298706,345.5010070800781,67.19999694824219,4.8746639,52.3192975
1774789959924967200,11.38896728515625,58.00511169433594,0.16362500190734863,2.018195629119873,24.547000885009766,1.0125842094421387,344.8485107421875,67.19999694824219,4.8746609,52.3193023
1774789960527806500,11.991806396484375,58.18864822387695,0.2608945965766907,2.0275943279266357,23.257999420166016,1.0120309591293335,344.5787353515625,67.19999694824219,4.8746588,52.3193067
1774789961127069200,12.591069091796875,50.542789459228516,0.2227848470211029,2.0275943279266357,21.972999572753906,1.043481707572937,343.6290283203125,67.19999694824219,4.8746547,52.3193115
1774789961710331100,13.1743310546875,49.29820251464844,0.2590378224849701,2.0358688831329346,19.905000686645508,1.0436874628067017,344.414306640625,67.19999694824219,4.8746514,52.3193159
1774789962350323700,13.81432373046875,45.474117279052734,0.21537542343139648,2.0358688831329346,18.520999908447266,1.0402766466140747,345.9070739746094,67.19999694824219,4.8746489,52.3193213
1774789962925504500,14.38950439453125,39.51790237426758,0.16371016204357147,2.044663667678833,17.079999923706055,1.0442218780517578,348.3865966796875,67.19999694824219,4.8746478,52.3193271
1774789963508646700,14.972646728515626,39.549468994140625,0.21426451206207275,2.044663667678833,15.678000450134277,1.050624132156372,348.0406799316406,67.19999694824219,4.8746468,52.3193325
1774789964685477000,16.14947705078125,33.94672775268555,0.24785242974758148,2.0569100379943848,14.465999603271484,1.0811105966567993,348.6834716796875,67.19999694824219,4.8746434,52.319344
1774789965287229200,16.751229248046876,27.705120086669922,0.22015543282032013,2.0569100379943848,14.793000221252441,1.085738182067871,348.3226013183594,67.19999694824219,4.8746406,52.3193512
1774789965901581600,17.36558154296875,26.95969581604004,0.17450009286403656,2.064925193786621,15.02299976348877,1.0774801969528198,348.2527770996094,67.19999694824219,4.8746368,52.3193587
1774789966572566500,18.03656640625,27.21455192565918,0.2162942737340927,1.8748829364776611,15.126999855041504,1.076646089553833,349.0323791503906,67.4000015258789,4.8746304,52.3193687
1774789967083591700,18.547591796875,19.2537899017334,0.16753140091896057,1.8748829364776611,14.805999755859375,1.0926200151443481,355.5234375,67.4000015258789,4.8746576,52.319388
1774789967830265600,19.294265625,20.796085357666016,0.24853606522083282,1.8791221380233765,14.3149995803833,1.092432975769043,355.2026062011719,67.4000015258789,4.8746596,52.3193949
1774789968307492400,19.771492431640624,19.338720321655273,0.2166690230369568,1.8791221380233765,13.859000205993652,1.1029105186462402,354.5924072265625,67.4000015258789,4.8746596,52.3193999
1774789968908365300,20.372365234375,20.627418518066406,0.16872255504131317,1.8852031230926514,12.98799991607666,1.089046835899353,352.97369384765625,67.4000015258789,4.87466,52.3194068
1774789969510720500,20.974720458984375,20.88195037841797,0.21236757934093475,1.8852031230926514,12.800000190734863,1.096232295036316,351.59600830078125,67.4000015258789,4.8746596,52.3194133
1774789970102541300,21.566541259765625,18.722766876220703,0.2044188380241394,1.8929320573806763,12.241999626159668,1.088533878326416,351.8313293457031,67.4000015258789,4.8746586,52.3194196
1774789970826248200,22.290248291015626,18.61241912841797,0.24453817307949066,1.8929320573806763,11.75,1.094014286994934,353.95257568359375,67.4000015258789,4.8746572,52.3194272
1774789971325747000,22.789746826171875,18.12409782409668,0.22191274166107178,1.89985191822052,11.345000267028809,1.0532832145690918,354.70501708984375,67.4000015258789,4.8746554,52.3194324
1774789971982708000,23.4467080078125,17.904605865478516,0.16876232624053955,1.89985191822052,11.46399974822998,1.0106432437896729,357.9377136230469,67.4000015258789,4.8746535,52.319439
1774789972687998500,24.15199853515625,18.17113494873047,0.25405094027519226,1.9098155498504639,11.711999893188477,1.0094636678695679,356.40966796875,67.4000015258789,4.8746523,52.3194458
1774789973187550200,24.65155029296875,18.111658096313477,0.1652064174413681,1.9098155498504639,11.91100025177002,0.9977228045463562,351.79925537109375,67.4000015258789,4.8746504,52.3194509
