time,seconds_elapsed,pressure,relativeAltitude
1775728160729059000,0.10205908203125,1015.1259765625,0
1775728160829075700,0.20207568359375,1015.134033203125,-0.06869983673095703
1775728160929722600,0.30272265625,1015.137939453125,-0.10040664672851562
1775728161030400000,0.40339990234375,1015.15869140625,-0.2747964859008789
1775728161130986000,0.503986083984375,1015.13037109375,-0.03699207305908203
1775728161231694000,0.604694091796875,1015.15087890625,-0.20609760284423828
1775728161332402000,0.70540185546875,1015.15771484375,-0.26422786712646484
1775728161433079600,0.80607958984375,1015.163818359375,-0.31707286834716797
1775728161533696000,0.906696044921875,1015.155517578125,-0.24837398529052734
1775728161634373400,1.007373291015625,1015.121337890625,0.03699207305908203
1775728161735081500,1.10808154296875,1015.1337890625,-0.06869983673095703
1775728161835850500,1.2088505859375,1015.1142578125,0.09512138366699219
1775728161936619500,1.30961962890625,1015.12353515625,0.02113819122314453
1775728162037419000,1.4104189453125,1015.14501953125,-0.1585369110107422
1775728162138127000,1.511127197265625,1015.126220703125,-0.005284309387207031
1775728162238743600,1.61174365234375,1015.15869140625,-0.2747964859008789
1775728162339421200,1.712421142578125,1015.16455078125,-0.3223581314086914
1775728162440037600,1.81303759765625,1015.1123046875,0.11097526550292969
1775728162540654000,1.913654052734375,1015.10986328125,0.13211345672607422
1775728162641239800,2.01423974609375,1015.114013671875,0.10040569305419922
1775728162742039600,2.11503955078125,1015.12451171875,0.010568618774414062
1775728162842686500,2.2156865234375,1015.09423828125,0.26422691345214844
1775728162943425000,2.316425048828125,1015.117919921875,0.0634145736694336
1775728163044072000,2.417072021484375,1015.11572265625,0.08455276489257812
1775728163144688400,2.5176884765625,1015.13525390625,-0.0792684555053711
1775728163245304800,2.618304931640625,1015.105224609375,0.16910552978515625
1775728163345830000,2.718829833984375,1015.091796875,0.28536510467529297
1775728163446537700,2.819537841796875,1015.114013671875,0.10040569305419922
1775728163547245800,2.920245849609375,1015.117919921875,0.0634145736694336
1775728163647770600,3.0207705078125,1015.133544921875,-0.0634145736694336
1775728163748448300,3.1214482421875,1015.0927734375,0.2747964859008789
1775728163849125600,3.222125732421875,1015.128173828125,-0.02113819122314453
1775728163949681200,3.32268115234375,1015.109130859375,0.13739776611328125
1775728164050358500,3.423358642578125,1015.11767578125,0.06869888305664062
1775728164150975000,3.52397509765625,1015.1171875,0.07398319244384766
1775728164251652600,3.624652587890625,1015.1171875,0.07398319244384766
1775728164352269000,3.72526904296875,1015.1201171875,0.047560691833496094
1775728164453007600,3.826007568359375,1015.09619140625,0.24837398529052734
1775728164553624000,3.9266240234375,1015.106201171875,0.16382122039794922
1775728164654332000,4.027331787109375,1015.13720703125,-0.0951223373413086
1775728164755009500,4.128009521484375,1015.117431640625,0.06869888305664062
1775728164855687000,4.22868701171875,1015.169677734375,-0.36463451385498047
1775728164956333800,4.329333740234375,1015.108642578125,0.14268207550048828
1775728165057011500,4.430011474609375,1015.1064453125,0.16382122039794922
1775728165157780500,4.530780517578125,1015.1142578125,0.09512138366699219
1775728165258336000,4.6313359375,1015.09716796875,0.23780441284179688
1775728165359043800,4.7320439453125,1015.107177734375,0.15325164794921875
1775728165459690800,4.832690673828125,1015.105224609375,0.16910552978515625
1775728165560398800,4.93339892578125,1015.0791015625,0.3857717514038086
1775728165661076500,5.034076416015625,1015.052978515625,0.607722282409668
1775728165761723400,5.134723388671875,1015.064208984375,0.5126008987426758
1775728165862370300,5.235370361328125,1015.090576171875,0.2906503677368164
1775728165963078400,5.336078369140625,1015.072021484375,0.4491863250732422
1775728166063481000,5.436481201171875,1015.102294921875,0.1955280303955078
1775728166164067000,5.537067138671875,1015.086669921875,0.322357177734375
1775728166264653000,5.637653076171875,1015.0771484375,0.4069099426269531
1775728166365117000,5.738116943359375,1015.055908203125,0.5812997817993164
1775728166465703000,5.838702880859375,1015.01513671875,0.9195108413696289
1775728166566258200,5.939258056640625,1015.022705078125,0.8560962677001953
1775728166666874600,6.03987451171875,1015.001220703125,1.035771369934082
1775728166767613200,6.14061328125,1015.028564453125,0.8085355758666992
1775728166868229600,6.241229736328125,1015.029541015625,0.7979669570922852
1775728166968937700,6.341937744140625,1015.062744140625,0.5231695175170898
1775728167069432000,6.44243212890625,1015.032470703125,0.7768278121948242
1775728167169896000,6.54289599609375,1015.04052734375,0.7081289291381836
1775728167270451500,6.643451416015625,1015.046630859375,0.6605682373046875
1775728167371128800,6.74412890625,1015.03076171875,0.7873973846435547
1775728167471867400,6.844867431640625,1015.00048828125,1.041055679321289
1775728167572667000,6.9456669921875,1015.001708984375,1.0304861068725586
1775728167673192000,7.04619189453125,1014.95703125,1.4056892395019531
1775728167773777700,7.146777587890625,1015.002197265625,1.0304861068725586
1775728167874485800,7.24748583984375,1014.978271484375,1.2260150909423828
1775728167975224300,7.348224365234375,1014.98974609375,1.1308927536010742
1775728168075932400,7.448932373046875,1015.02734375,0.8191041946411133
1775728168176579300,7.549579345703125,1015.0283203125,0.8085355758666992
1775728168277378800,7.65037890625,1014.954833984375,1.4215431213378906
1775728168377873200,7.750873046875,1014.967529296875,1.315852165222168
1775728168478428700,7.8514287109375,1014.987060546875,1.1520309448242188
1775728168579167200,7.952167236328125,1014.971435546875,1.284144401550293
1775728168679753200,8.052753173828124,1014.981689453125,1.1995916366577148
1775728168780308500,8.15330859375,1014.951171875,1.4532499313354492
1775728168880894500,8.25389453125,1014.959716796875,1.3792667388916016
1775728168981541400,8.354541259765625,1014.9423828125,1.5272340774536133
1775728169082249500,8.45524951171875,1014.930419921875,1.6223554611206055
