time,seconds_elapsed,yaw,pitch,qy,qz,roll,qx,qw
1775728160709117400,0.082117431640625,-0.12127186357975006,-0.04064718633890152,0.12285900115966797,0.06260699778795242,0.2443792223930359,0.012749000452458858,0.9903650283813477
1775728160729059000,0.10205908203125,-0.21452546119689941,0.3223378360271454,0.37505999207496643,0.03339000046253204,0.8191916942596436,-0.18843400478363037,0.9070320129394531
1775728160738999600,0.11199951171875,-0.20947164297103882,0.32009705901145935,0.3757610023021698,0.031543001532554626,0.8192994594573975,-0.18648600578308105,0.9072099924087524
1775728160748839700,0.121839599609375,-0.20119905471801758,0.32088831067085266,0.3767310082912445,0.02757599949836731,0.8198791742324829,-0.18529200553894043,0.907181978225708
1775728160758710500,0.13171044921875,-0.20751099288463593,0.32153645157814026,0.37637099623680115,0.030249999836087227,0.8204910755157471,-0.18677900731563568,0.9069409966468811
1775728160768650800,0.141650634765625,-0.211866095662117,0.3211279809474945,0.37628600001335144,0.03224800154566765,0.8211309313774109,-0.18742600083351135,0.9067739844322205
1775728160778752300,0.151752197265625,-0.21265438199043274,0.3214101195335388,0.3768799901008606,0.03240500018000603,0.8226540684700012,-0.1877249926328659,0.9064599871635437
1775728160788823000,0.161822998046875,-0.21313819289207458,0.323428750038147,0.3770880103111267,0.03212599828839302,0.8235697150230408,-0.18873199820518494,0.9061740040779114
1775728160798893800,0.171893798828125,-0.21359986066818237,0.32535097002983093,0.37735599279403687,0.03184499964118004,0.8245986104011536,-0.18969300389289856,0.9058719873428345
1775728160808903400,0.1819033203125,-0.2141309678554535,0.3270476758480072,0.37788400053977966,0.03158799931406975,0.8261778950691223,-0.1905750036239624,0.9054750204086304
1775728160819035400,0.192035400390625,-0.2146567851305008,0.32907506823539734,0.37851399183273315,0.031231999397277832,0.8280436396598816,-0.19160699844360352,0.905007004737854
1775728160859288000,0.2322880859375,-0.21247439086437225,0.3316468596458435,0.37656399607658386,0.03013099916279316,0.8237332701683044,-0.1922750025987625,0.9057160019874573
1775728160899571200,0.2725712890625,-0.21065086126327515,0.3305201530456543,0.37417900562286377,0.030094999819993973,0.8178840279579163,-0.19134199619293213,0.906902015209198
1775728160909611500,0.282611572265625,-0.21088279783725739,0.3310944437980652,0.3746910095214844,0.02996099926531315,0.8191640377044678,-0.19166100025177002,0.9066280126571655
1775728160919682300,0.292682373046875,-0.21046510338783264,0.3328099250793457,0.37451300024986267,0.029440000653266907,0.8189864158630371,-0.1923460066318512,0.9065729975700378
1775728160959965400,0.33296533203125,-0.2088627964258194,0.3280882239341736,0.37549200654029846,0.029579000547528267,0.8199762105941772,-0.18995200097560883,0.906669020652771
1775728160969975300,0.342975341796875,-0.20930667221546173,0.32730236649513245,0.37641099095344543,0.02975199930369854,0.8219586610794067,-0.1897139996290207,0.9063320159912109
