time,seconds_elapsed,steps
1777560336446732500,48.541732666015626,122
1777560336632041000,48.727041015625,123
1777560336910398500,49.0053984375,124
1777560337503100000,49.59809985351563,125
1777560337780820500,49.875820556640626,126
1777560337947630600,50.04263061523437,127
1777560338244141600,50.3391416015625,128
1777560338837184800,50.93218481445312,129
1777560339096639700,51.1916396484375,130
1777560339263428000,51.35842797851563,131
1777560339560381200,51.65538110351562,132
1777560340190354000,52.28535400390625,133
1777560340450452700,52.54545263671875,134
1777560340616073000,52.71107299804687,135
1777560340912543700,53.007543701171876,136
1777560341505352000,53.60035205078125,137
1777560341802042000,53.8970419921875,138
1777560342210384600,54.30538452148438,139
1777560342840369200,54.935369140625,140
1777560343136149200,55.23114916992188,141
1777560343580829400,55.67582934570312,142
1777560344210902800,56.30590283203125,143
1777560344470387700,56.5653876953125,144
1777560344637006300,56.73200634765625,145
1777560344933499400,57.02849951171875,146
1777560345507729700,57.60272973632812,147
1777560345822770000,57.91777001953125,148
1777560346230527700,58.32552783203125,149
1777560346786310100,58.88131005859375,150
1777560347082789000,59.1777890625,151
1777560347490569700,59.58556982421875,152
1777560348064855000,60.15985498046875,153
1777560348324295400,60.41929541015625,154
1777560348491054600,60.5860546875,155
1777560348750752300,60.845752197265625,156
1777560349306344400,61.40134448242188,157
1777560349584291000,61.679291015625,158
1777560349751087900,61.846087890625,159
1777560350010581500,62.10558154296875,160
1777560350585037300,62.68003735351562,161
1777560350844308200,62.93930810546875,162
1777560351011082200,63.10608227539063,163
1777560351290302700,63.385302734375,164
1777560351863452700,63.95845263671875,165
1777560352290357500,64.385357421875,166
1777560352567538700,64.66253857421874,167
1777560353160641300,65.25564135742188,168
1777560353439793400,65.53479345703126,169
1777560353605368300,65.70036840820312,170
1777560353883324700,65.97832470703125,171
1777560354476259600,66.57125952148438,172
1777560354735669500,66.83066943359376,173
1777560354902455000,66.997455078125,174
1777560355180344600,67.27534448242187,175
1777560355754802000,67.84980200195312,176
1777560356032740400,68.127740234375,177
1777560356200420900,68.2954208984375,178
1777560356477420300,68.57242016601562,179
1777560357070399500,69.1653994140625,180
1777560357349447200,69.444447265625,181
1777560357774520600,69.8695205078125,182
