time,seconds_elapsed,magneticBearing
1777560288274046700,0.369046630859375,32.52305446892564
1777560288284046600,0.379046630859375,33.511019260297
1777560288294046700,0.389046630859375,36.02190516609214
1777560288314046700,0.409046630859375,53.62112420513151
1777560288354046700,0.449046630859375,45.28178071638048
1777560288364046600,0.459046630859375,61.0976429637982
1777560288374046700,0.469046630859375,52.957526989502114
1777560288384046600,0.479046630859375,52.170637722635185
1777560288394046700,0.489046630859375,54.808140649266754
1777560288404046600,0.499046630859375,62.57618990526176
1777560288414046700,0.509046630859375,53.81439584913218
1777560288424046600,0.519046630859375,41.70445796190613
1777560288434046700,0.529046630859375,27.522256160254233
1777560288444046600,0.539046630859375,35.32972514067699
1777560288454046700,0.549046630859375,36.17080548276375
1777560288464046600,0.559046630859375,25.52969629898863
1777560288474046700,0.569046630859375,39.897835157387505
1777560288484046600,0.579046630859375,40.087762745087225
1777560288494046700,0.589046630859375,32.55144741953244
1777560288504046600,0.599046630859375,34.36748470473032
1777560288514046700,0.609046630859375,29.644967474947713
1777560288524046600,0.619046630859375,36.97617057923107
1777560288534046700,0.629046630859375,33.250940869822735
1777560288544046600,0.639046630859375,27.12299641010743
1777560288554046700,0.649046630859375,43.257898907544835
1777560288564046600,0.659046630859375,34.92679411915554
1777560288574046700,0.669046630859375,31.72231127442878
1777560288584046600,0.679046630859375,34.09993277884866
1777560288594046700,0.689046630859375,41.72185120955076
1777560288604046600,0.699046630859375,39.593049553414644
1777560288614046700,0.709046630859375,40.347266631807024
1777560288624046600,0.719046630859375,47.128596166961
1777560288634046700,0.729046630859375,30.585618020260604
1777560288644046600,0.739046630859375,38.125183044595
1777560288654046700,0.749046630859375,32.27902209096327
1777560288664046600,0.759046630859375,36.97617057923107
1777560288674046700,0.769046630859375,30.15454860961217
1777560288684046600,0.779046630859375,42.36644367939783
1777560288694046700,0.789046630859375,29.5843561803315
1777560288704046600,0.799046630859375,47.10909185479502
1777560288714046700,0.809046630859375,39.78529433187686
1777560288724046600,0.819046630859375,44.47260558112888
1777560288734046700,0.829046630859375,41.19359189174556
1777560288744046600,0.839046630859375,34.09206210955379
1777560288754046700,0.849046630859375,43.72696835391725
1777560288764046600,0.859046630859375,43.72696835391725
1777560288774046700,0.869046630859375,30.15454860961217
1777560288784046600,0.879046630859375,25.35859445539032
1777560288794046700,0.889046630859375,44.67931749312058
1777560288804046600,0.899046630859375,36.94660033372794
1777560288814046700,0.909046630859375,32.0730980733252
1777560288824046600,0.919046630859375,36.4666229791659
1777560288834046700,0.929046630859375,33.196729533428325
1777560288844046600,0.939046630859375,42.18985671173158
1777560288854046700,0.949046630859375,40.17923624826391
1777560288864046600,0.959046630859375,38.94412002866849
