time,seconds_elapsed,yaw,pitch,qy,qz,roll,qx,qw
1776038153340461300,-1522134.5645385743,-3.1372926235198975,-0.1849633902311325,-0.09237200021743774,-0.9952629804611206,0.06125030666589737,0.0302910003811121,0.0006880000000819564
1776038153350471000,-1522134.5545290527,-3.0149970054626465,-0.1724804937839508,0.08396200090646744,0.9936389923095703,-0.062131211161613464,0.0363290011882782,0.06565999984741211
1776038153380053000,-1522134.5249470214,-2.9669642448425293,-0.1644977182149887,0.07881800085306168,0.9919940233230591,-0.06852692365646362,0.04117099940776825,0.08966100215911865
1776038153400033500,-1522134.5049665528,-2.8360755443573,-0.16161544620990753,0.0740870013833046,0.9839919805526733,-0.07436008751392365,0.048893000930547714,0.15452900528907776
1776038153410104300,-1522134.494895752,-2.717297315597534,-0.1606271117925644,0.07030099630355835,0.9730589985847473,-0.07691690325737,0.0543459989130497,0.21274100244045258
1776038153420053000,-1522134.4849470216,-2.7303106784820557,-0.16017352044582367,0.0702269971370697,0.9743880033493042,-0.07890169322490692,0.054809000343084335,0.20646999776363373
1776038153430154200,-1522134.4748457032,-2.7183151245117188,-0.15964968502521515,0.06958699971437454,0.9731410145759583,-0.07941713184118271,0.05542600154876709,0.21232299506664276
1776038153440225000,-1522134.4647749024,-2.7654244899749756,-0.15743672847747803,0.06969700008630753,0.977940022945404,-0.08039669692516327,0.054048001766204834,0.18935200572013855
1776038153450296000,-1522134.4547038574,-2.9173266887664795,-0.1539934277534485,0.07192900031805038,0.9896439909934998,-0.0797557383775711,0.04809999838471413,0.11452499777078629
1776038153470376400,-1522134.4346235353,-2.8033342361450195,-0.14703041315078735,0.06575000286102295,0.9818239808082581,-0.07859514653682709,0.05097600072622299,0.17058399319648743
1776038153480447200,-1522134.4245527345,-2.8153364658355713,-0.14536191523075104,0.06537400186061859,0.9829379916191101,-0.07689440250396729,0.049612000584602356,0.16461099684238434
1776038153490518000,-1522134.4144819337,-2.764421224594116,-0.1439860314130783,0.06366600096225739,0.9785500168800354,-0.07425706088542938,0.04984299838542938,0.18947799503803253
1776038153500558300,-1522134.4044416505,-2.7828903198242188,-0.14295324683189392,0.0638670027256012,0.980364978313446,-0.07148352265357971,0.04780299961566925,0.1803330034017563
1776038153510659600,-1522134.3943403321,-2.8026037216186523,-0.14135965704917908,0.06383399665355682,0.9822310209274292,-0.06817623227834702,0.045414999127388,0.17053699493408203
1776038153520600000,-1522134.3843999023,-2.820181369781494,-0.14118656516075134,0.0644029974937439,0.9837689995765686,-0.0649932250380516,0.04327299818396568,0.1617940068244934
1776038153530670800,-1522134.3743291015,-2.8720574378967285,-0.14165563881397247,0.06595200300216675,0.9876819849014282,-0.0618119090795517,0.04004799947142601,0.13612599670886993
1776038153540680400,-1522134.3643195801,-2.869015693664551,-0.14266255497932434,0.06649500131607056,0.9874669909477234,-0.060263749212026596,0.0394509993493557,0.13758699595928192
1776038153550751200,-1522134.3542487794,-2.8126368522644043,-0.14330551028251648,0.06568899750709534,0.9831759929656982,-0.060069795697927475,0.041266001760959625,0.16536399722099304
1776038153560791600,-1522134.3442084962,-2.728971481323242,-0.14675362408161163,0.06571800261735916,0.9752950072288513,-0.058817941695451736,0.04371500015258789,0.20632000267505646
1776038153590943000,-1522134.314057129,-2.8218462467193604,-0.16878099739551544,0.07854299992322922,0.9829210042953491,-0.05847187340259552,0.0421690009534359,0.16099099814891815
1776038153601013800,-1522134.3039863282,-2.7846484184265137,-0.17939506471157074,0.08299300074577332,0.9792870283126831,-0.05797288194298744,0.04430299997329712,0.17929300665855408
1776038153611115000,-1522134.2938850098,-2.5804693698883057,-0.18676389753818512,0.08150000125169754,0.9555490016937256,-0.0584951676428318,0.05378599837422371,0.2781910002231598
1776038153621124900,-1522134.2838752442,-2.6764891147613525,-0.19139985740184784,0.08581800013780594,0.9674779772758484,-0.062075234949588776,0.052069999277591705,0.23218099772930145
1776038153631226000,-1522134.2737739258,-2.728210687637329,-0.19530843198299408,0.08871600031852722,0.9728819727897644,-0.06520028412342072,0.051747001707553864,0.20724600553512573
1776038153641297000,-1522134.263703125,-2.7011969089508057,-0.2001604586839676,0.08993899822235107,0.9696379899978638,-0.06906762719154358,0.05533500015735626,0.2205660045146942
1776038153651368000,-1522134.25363208,-2.743293285369873,-0.19835276901721954,0.09032399952411652,0.9741920232772827,-0.06784801930189133,0.052661001682281494,0.2000419944524765
1776038153661377500,-1522134.2436225587,-2.763252019882202,-0.19689640402793884,0.09023799747228622,0.9762430191040039,-0.06674741208553314,0.051086001098155975,0.1902499943971634
1776038153681488600,-1522134.2235114747,-2.7914109230041504,-0.1933746486902237,0.08947300165891647,0.9790729880332947,-0.06390789151191711,0.048121001571416855,0.1763319969177246
1776038153691529000,-1522134.2134709472,-2.8133938312530518,-0.19056662917137146,0.0887880027294159,0.9811400175094604,-0.061849575489759445,0.04590100049972534,0.16544699668884277
1776038153701569300,-1522134.203430664,-2.7937734127044678,-0.18719568848609924,0.08687499910593033,0.9796860218048096,-0.05962953716516495,0.04539699852466583,0.17494399845600128
1776038153711670500,-1522134.19332959,-2.792720317840576,-0.18199659883975983,0.08455999940633774,0.9799079895019531,-0.05668480694293976,0.04355800151824951,0.17530100047588348
1776038153721710800,-1522134.1832890625,-2.7780487537384033,-0.17636466026306152,0.08173000067472458,0.9789170026779175,-0.053938128054142,0.04233299940824509,0.18233999609947205
1776038153741822000,-1522134.1631779785,-2.7433888912200928,-0.15968471765518188,0.07353899627923965,0.9764829874038696,-0.04688515141606331,0.03867499902844429,0.19893699884414673
